date, country code, country name,us_bond_survey_pos,us_bond_adj_net_flow,us_bond_adj_val_chg,us_bond_monthly_gap,us_bond_est_pos,us_stk_survey_pos,us_stk_adj_net_flow,us_stk_adj_val_chg,us_stk_monthly_gap,us_stk_est_pos
4/30/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1997,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1998,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1999,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/29/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/2000,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/2001,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/2001,11703, Luxembourg,8584,        ND,           ND,           ND,8584,2357,        ND,           ND,           ND,2357
1/31/2002,11703, Luxembourg,        ND,-69,-13.54,560.86,9062,        ND,-36,-42.91,216.26,2494
2/28/2002,11703, Luxembourg,        ND,-160,12.02,546.43,9461,        ND,-40,0,210.36,2665
3/31/2002,11703, Luxembourg,        ND,-244,-177.16,489.52,9529,        ND,54,78.22,235.49,3032
4/30/2002,11703, Luxembourg,        ND,-53,53.24,518.65,10048,        ND,-146,-24.69,195.78,3058
5/31/2002,11703, Luxembourg,        ND,36,94.11,536.25,10714,        ND,-307,-16.22,164.85,2899
6/30/2002,11703, Luxembourg,        ND,112,15.15,519.06,11361,        ND,-276,-68.82,100.83,2655
7/31/2002,11703, Luxembourg,        ND,-319,20.76,498.49,11561,        ND,42,-171.92,-0.77,2524
8/31/2002,11703, Luxembourg,        ND,-90,145.33,556.57,12173,        ND,237,-4.67,140.94,2898
9/30/2002,11703, Luxembourg,        ND,-983,83.15,473.55,11746,        ND,-143,-216.13,-55.39,2483
10/31/2002,11703, Luxembourg,        ND,-7,-74.37,370.58,12036,        ND,180,122.17,252.68,3038
11/30/2002,11703, Luxembourg,        ND,-159,70.12,461.74,12409,        ND,13,75.71,213.3,3340
12/31/2002,11703, Luxembourg,        ND,115,198.19,584.58,13306,        ND,6,-61.64,75.05,3360
1/31/2003,11703, Luxembourg,        ND,-9,5.3,425.24,13728,        ND,-21,-77.31,43.36,3305
2/28/2003,11703, Luxembourg,        ND,-39,100.86,511.97,14302,        ND,18,-52.72,60.68,3331
3/31/2003,11703, Luxembourg,        ND,-72,-15.37,396.02,14610,        ND,60,-28.17,89.27,3452
4/30/2003,11703, Luxembourg,        ND,-215,96.63,500.71,14993,        ND,-65,194.92,384.96,3966
5/31/2003,11703, Luxembourg,        ND,-79,190.83,617.94,15722,        ND,30,98.28,282.66,4377
6/30/2003,11703, Luxembourg,        ND,-245,-54.72,316.3,15739,        ND,25,12.32,162.84,4578
7/31/2003,11703, Luxembourg,        ND,-118,-268.84,8.26,15360,        ND,-68,34,192.77,4736
8/31/2003,11703, Luxembourg,        ND,-770,8.55,323.36,14922,        ND,-98,-8.85,115.89,4745
9/30/2003,11703, Luxembourg,        ND,-474,198.38,614.02,15261,        ND,-18,32.5,190.76,4951
10/31/2003,11703, Luxembourg,        ND,-104,-66.82,160.61,15251,        ND,-21,110.89,352.45,5393
11/30/2003,11703, Luxembourg,        ND,-696,19.36,279.69,14854,        ND,-159,72.45,276.79,5583
12/31/2003,11703, Luxembourg,15043,-274,72.06,391.39,15043,6026,-141,137.65,446.13,6026
1/31/2004,11703, Luxembourg,        ND,-237,67.38,1277.92,16151,        ND,-279,66.83,51.26,5865
2/29/2004,11703, Luxembourg,        ND,71,83.44,1285.57,17591,        ND,63,161.89,54.14,6144
3/31/2004,11703, Luxembourg,        ND,-89,109.84,1286.23,18898,        ND,-36,-211.08,46.38,5943
4/30/2004,11703, Luxembourg,        ND,133,-540.86,1082.58,19573,        ND,-175,-71.3,45.59,5743
5/31/2004,11703, Luxembourg,        ND,42,-124.39,1160.14,20651,        ND,187,61.28,51.27,6042
6/30/2004,11703, Luxembourg,        ND,92,-2.18,1196.57,21937,        ND,-16,63.09,51.71,6141
7/31/2004,11703, Luxembourg,        ND,-1077,71.17,1139.63,22071,        ND,-27,-165.9,38.38,5987
8/31/2004,11703, Luxembourg,        ND,-629,267.11,1229.31,22938,        ND,191,-14.52,47.03,6210
9/30/2004,11703, Luxembourg,        ND,-302,39.66,1061.77,23738,        ND,-411,229.44,61.14,6090
10/31/2004,11703, Luxembourg,        ND,78,105.44,1123.94,25045,        ND,77,200.94,63.65,6431
11/30/2004,11703, Luxembourg,        ND,-275,-79.92,927.54,25618,        ND,335,420.94,89.59,7277
12/31/2004,11703, Luxembourg,26547,-262,107.16,1083.95,26547,7634,-2,279.19,80.05,7634
1/31/2005,11703, Luxembourg,        ND,-100,-15.13,124.19,26556,        ND,56,-146.4,311,7855
2/28/2005,11703, Luxembourg,        ND,-44,-227.09,120.63,26406,        ND,-146,362.26,331.68,8403
3/31/2005,11703, Luxembourg,        ND,-509,-461.41,111.71,25547,        ND,-163,-221.07,279.78,8298
4/30/2005,11703, Luxembourg,        ND,-159,204.97,117.99,25711,        ND,-13,-224.45,257.56,8318
5/31/2005,11703, Luxembourg,        ND,-866,121.68,112.87,25079,        ND,23,-13.65,280.92,8609
6/30/2005,11703, Luxembourg,        ND,532,30.42,112.73,25755,        ND,162,80.98,306.46,9158
7/31/2005,11703, Luxembourg,        ND,1255,-320.56,106.07,26795,        ND,124,263.99,365.24,9911
8/31/2005,11703, Luxembourg,        ND,-587,261.93,120.59,26591,        ND,-199,92.33,320.33,10125
9/30/2005,11703, Luxembourg,        ND,2643,-453.11,104.49,28885,        ND,-1317,181.3,306.82,9296
10/31/2005,11703, Luxembourg,        ND,18,-434.11,101.8,28571,        ND,604,-209.33,172.88,9864
11/30/2005,11703, Luxembourg,        ND,446,-6.73,118.29,29128,        ND,131,100.06,309.64,10404
12/31/2005,11703, Luxembourg,29329,-50,127.33,123.44,29329,11134,90,249.51,390.16,11134
1/31/2006,11703, Luxembourg,        ND,-130,-196.45,-479.12,28523,        ND,-67,720.47,223.89,12011
2/28/2006,11703, Luxembourg,        ND,44,-6.56,-474.88,28086,        ND,-123,-5.72,219.15,12102
3/31/2006,11703, Luxembourg,        ND,164,-538.52,-446.53,27265,        ND,-171,407.27,236.96,12575
4/30/2006,11703, Luxembourg,        ND,199,-234.67,-447.59,26782,        ND,-489,564.15,252.93,12903
5/31/2006,11703, Luxembourg,        ND,1927,-184.94,-470.22,28054,        ND,265,-411.5,183.75,12940
6/30/2006,11703, Luxembourg,        ND,744,-109.2,-479.04,28210,        ND,117,8.65,216.77,13283
7/31/2006,11703, Luxembourg,        ND,3494,296.59,-568.3,31432,        ND,-28,170.25,235.36,13661
8/31/2006,11703, Luxembourg,        ND,1024,470.96,-604.77,32322,        ND,-79,343.65,263.49,14189
9/30/2006,11703, Luxembourg,        ND,517,236.56,-591.05,32485,        ND,-161,98.33,230.22,14356
10/31/2006,11703, Luxembourg,        ND,4930,119.9,-650.62,36884,        ND,-434,519.91,302.22,14744
11/30/2006,11703, Luxembourg,        ND,-174,408.14,-683.6,36435,        ND,123,410.95,300.55,15579
12/31/2006,11703, Luxembourg,37108,1811,-573.12,-565.31,37108,15590,-699,410.1,299.57,15590
1/31/2007,11703, Luxembourg,        ND,1323,-172.12,-1758.22,36501,        ND,387,83.43,1875.83,17936
2/28/2007,11703, Luxembourg,        ND,2444,591.24,-1906.07,37629,        ND,-144,-75.93,1822.95,19539
3/31/2007,11703, Luxembourg,        ND,1679,-423.22,-1879.3,37005,        ND,-207,515.41,1969.35,21817
4/30/2007,11703, Luxembourg,        ND,57,104.82,-1918.76,35249,        ND,-320,965.61,2242.81,24705
5/31/2007,11703, Luxembourg,        ND,169,-619.85,-1758.03,33040,        ND,-613,183.13,1923.04,26198
6/30/2007,11703, Luxembourg,        ND,2453,-404.34,-1849.23,33240,        ND,123,-37.62,1805.47,28089
7/31/2007,11703, Luxembourg,        ND,2450,-118.49,-1989.62,33582,        ND,418,-362.68,1559.44,29704
8/31/2007,11703, Luxembourg,        ND,2135,123.23,-2130.53,33710,        ND,480,-227.29,1643.85,31600
9/30/2007,11703, Luxembourg,        ND,7938,140.91,-2461.93,39327,        ND,133,837.87,2654.38,35226
10/31/2007,11703, Luxembourg,        ND,3963,381.77,-2695.05,40977,        ND,-136,806.67,2761.08,38657
11/30/2007,11703, Luxembourg,        ND,3383,40.94,-2707.3,41694,        ND,-93,-622.15,1184.86,39127
12/31/2007,11703, Luxembourg,43834,5150,-217.06,-2792.96,43834,40084,-148,-315.27,1420.57,40084
1/31/2008,11703, Luxembourg,        ND,5686,218.16,-3275.62,46463,        ND,476,-4208.14,-929.2,35423
2/29/2008,11703, Luxembourg,        ND,6110,-226.59,-3611.9,48734,        ND,-536,520.95,-932.94,34475
3/31/2008,11703, Luxembourg,        ND,5253,-978.47,-3745.72,49263,        ND,44,14.26,-912.71,33621
4/30/2008,11703, Luxembourg,        ND,3136,229.51,-4084.48,48544,        ND,58,1414.6,-1047.33,34046
5/31/2008,11703, Luxembourg,        ND,4591,-881.66,-4033.36,48221,        ND,-460,-181.43,-896.11,32508
6/30/2008,11703, Luxembourg,        ND,6836,-756.92,-4365.51,49934,        ND,155,-3297.74,-410.96,28954
7/31/2008,11703, Luxembourg,        ND,3434,-901.62,-4403.94,48063,        ND,85,-1010.88,-646.3,27382
8/31/2008,11703, Luxembourg,        ND,1843,96.15,-4796.94,45205,        ND,-517,-1393.42,-502.27,24969
