date,country_name,country_code,ftot_agcy_survey_pos,ftot_agcy_adj_net_flow,ftot_agcy_adj_val_chg,ftot_agcy_monthly_gap,ftot_agcy_est_pos,ftot_corp_survey_pos,ftot_corp_adj_net_flow,ftot_corp_adj_val_chg,ftot_corp_monthly_gap,ftot_corp_est_pos,ftot_stk_survey_pos,ftot_stk_adj_net_flow,ftot_stk_adj_val_chg,ftot_stk_monthly_gap,ftot_stk_est_pos,ftot_treas_survey_pos,ftot_treas_adj_net_flow,ftot_treas_adj_val_chg,ftot_treas_monthly_gap,ftot_treas_est_pos
5/31/2014,UK,13005,ND,3404,178,-7400,13808,ND,-2262,2113,750,370893,ND,3069,15213,-8857,718667,ND,2086,773,-8637,139190
5/31/2014,Guernsey,13006,ND,-6,6,199,846,ND,-21,25,910,5706,ND,-369,518,246,23536,ND,44,28,-68,5340
5/31/2014,Jersey,13007,ND,60,1,-79,135,ND,-26,31,141,6002,ND,25,344,-245,16245,ND,466,9,-626,1461
5/31/2014,Poland,15768,ND,0,3,-3,280,ND,50,2,32,498,ND,26,49,8,2369,ND,-114,160,-621,29897
5/31/2014,Russia,16101,ND,0,0,,,ND,0,3,18,647,ND,-7,13,-121,465,ND,-2596,611,-2964,111448
5/31/2014,EuroArea,16713,ND,-299,813,1048,86397,ND,-10111,6624,11164,1238016,ND,346,27029,-8743,1269487,ND,-4526,4290,-10007,793330
5/31/2014,EurTotal,19992,ND,3073,1165,-6504,119204,ND,-13172,9761,13432,1808925,ND,3520,57352,-12212,2712747,ND,-6216,7680,-23885,1426236
5/31/2014,Canada,29998,ND,243,33,-236,3978,ND,-1926,760,2012,142271,ND,1236,15633,1190,748932,ND,-1302,229,2990,45286
5/31/2014,Argentina,30104,ND,-1,1,-3,45,ND,54,8,-84,1602,ND,2,104,-122,4492,ND,17,9,-48,1545
5/31/2014,Barbados,30155,ND,11,3,-89,305,ND,16,25,6,5116,ND,3,27,63,1287,ND,-49,12,48,2359
5/31/2014,Anguilla,30228,ND,-45,1,51,64,ND,21,1,-23,138,ND,109,397,-2367,16638,ND,186,0,-192,8
5/31/2014,Brazil,30309,ND,95,5,-97,553,ND,225,3,-197,599,ND,236,150,-114,6870,ND,2206,1178,671,228654
5/31/2014,Chile,30406,ND,8,1,-7,61,ND,-138,11,150,2218,ND,324,558,-123,26632,ND,245,103,-280,19602
5/31/2014,Colombia,30503,ND,14,8,38,999,ND,-88,6,84,1069,ND,131,223,148,10827,ND,-632,167,670,32025
5/31/2014,CostaRica,30589,ND,1,1,-2,67,ND,13,1,-14,230,ND,-10,16,-7,677,ND,-30,6,-6,1034
5/31/2014,Guatemala,31208,ND,1,0,17,28,ND,-7,1,10,126,ND,-1,6,4,254,ND,-50,15,-228,2597
5/31/2014,Mexico,31704,ND,96,211,-311,22637,ND,-245,17,158,3247,ND,513,827,1432,41221,ND,7621,214,246,48813
5/31/2014,Panama,31887,ND,27,10,-95,1073,ND,-113,18,35,3471,ND,126,241,-950,10482,ND,208,2,-249,396
5/31/2014,Peru,32204,ND,-187,20,23,1943,ND,238,9,-194,1852,ND,-246,199,139,9352,ND,-396,68,-110,12528
5/31/2014,TrinidadTobago,32409,ND,21,7,84,949,ND,-11,13,22,2359,ND,10,49,-13,2312,ND,23,18,-176,3219
5/31/2014,Uruguay,32603,ND,8,3,-11,325,ND,-38,5,58,933,ND,10,42,253,2156,ND,-225,33,533,6697
5/31/2014,Venezuela,32719,ND,-2,1,1,203,ND,58,9,-56,1866,ND,-1,61,-34,2797,ND,-496,20,181,1608
5/31/2014,CaribTotal,34401,ND,-1214,485,1277,53918,ND,4272,2595,-3161,499885,ND,8800,21466,10885,1051649,ND,4196,783,-1942,160597
5/31/2014,Aruba,35254,ND,0,2,14,235,ND,0,1,-2,120,ND,1,11,-42,460,ND,0,1,-32,246
5/31/2014,Bahamas,35319,ND,22,6,-47,708,ND,132,22,-78,4276,ND,533,450,-310,21259,ND,-1440,15,1466,2863
5/31/2014,Bermuda,35602,ND,-288,261,120,29869,ND,2123,527,195,105995,ND,-252,1766,4263,90664,ND,-1473,185,-575,41861
5/31/2014,BritishVI,35807,ND,-8,5,0,571,ND,-348,98,-287,18638,ND,3408,2333,1629,125600,ND,-2930,56,3903,11548
5/31/2014,Cayman,36137,ND,-918,191,1061,20311,ND,2318,1898,-2979,360934,ND,4911,16327,8168,789109,ND,9874,485,-7093,96280
5/31/2014,NethAnt,37206,ND,-3,1,29,367,ND,-3,3,109,1364,ND,57,48,-86,1814,ND,-1,5,38,1657
5/31/2014,StKittsNevis,37303,ND,-1,0,2,46,ND,-12,2,14,324,ND,22,28,-36,1235,ND,9,2,77,504
5/31/2014,CaribBanking,39001,ND,-1168,474,1107,52426,ND,4109,2565,-3175,493387,ND,8783,21165,12199,1036839,ND,4238,748,-1985,153128
5/31/2014,LATotal,39942,ND,75,265,-479,28271,ND,3,92,-75,18271,ND,1103,2466,604,117611,ND,8479,1826,1135,357738
5/31/2014,China,41408,ND,-350,1924,1045,209740,ND,195,123,-280,23373,ND,-1591,6779,-1579,319957,ND,18485,6612,-22507,1263573
5/31/2014,HongKong,42005,ND,-184,181,-16,19342,ND,342,62,-291,12142,ND,-561,1535,6700,78972,ND,1533,495,1705,98194
5/31/2014,India,42102,ND,0,0,0,3,ND,-2,0,15,59,ND,-80,40,89,1911,ND,-524,346,1304,67104
5/31/2014,Indonesia,42218,ND,-6,22,-57,2365,ND,2,3,66,707,ND,-1,7,5,339,ND,623,91,965,19122
5/31/2014,Israel,42501,ND,-37,24,-43,2577,ND,-5,18,99,3420,ND,-149,740,-29,34360,ND,-505,116,129,21870
5/31/2014,Japan,42609,ND,-2356,1592,-2389,167478,ND,758,879,-813,167353,ND,-2180,7595,-1703,356573,ND,-667,6035,5033,1161107
5/31/2014,Korea,43001,ND,-597,417,427,45083,ND,443,75,-370,14351,ND,365,1165,509,56863,ND,215,240,-1682,44481
5/31/2014,Kuwait,43109,ND,-27,31,-63,3160,ND,-61,47,245,9139,ND,41,2760,728,133157,ND,-159,153,-40,29176
5/31/2014,Malaysia,43605,ND,-157,114,-132,12004,ND,18,16,-31,3067,ND,-99,252,53,11870,ND,228,48,-225,9153
5/31/2014,Philippines,44806,ND,-10,0,12,26,ND,5,2,-42,309,ND,-11,33,21,1593,ND,368,173,-59,33425
5/31/2014,SaudiArabia,45608,ND,276,65,-385,6684,ND,21,70,11,13449,ND,38,1621,146,77247,ND,1085,436,972,85293
5/31/2014,Singapore,46019,ND,-172,40,-83,4243,ND,-41,294,434,56623,ND,-1210,2970,-431,140280,ND,2260,479,1252,94874
5/31/2014,Taiwan,46302,ND,-482,1335,1433,145518,ND,-9,207,239,39906,ND,2,631,418,30245,ND,-919,915,-1252,173295
5/31/2014,Thailand,46418,ND,29,5,49,609,ND,12,4,-8,800,ND,30,68,-43,3209,ND,-26,70,241,13680
5/31/2014,UAE,46604,ND,53,8,-18,794,ND,-7,33,42,6344,ND,-39,2019,-4951,92479,ND,796,171,5433,38365
5/31/2014,AsiaTotal,49999,ND,-4041,5767,-225,620513,ND,1657,1839,-589,352509,ND,-5479,28577,452,1356556,ND,22686,16643,-8581,3202778
5/31/2014,Liberia,53201,ND,-7,0,-8,38,ND,-1,1,-3,133,ND,-16,15,10,750,ND,-22,1,1,149
5/31/2014,Mauritius,53805,ND,0,0,-2,46,ND,16,1,-9,116,ND,-125,59,84,2747,ND,-24,1,17,179
5/31/2014,SouthAfrica,55719,ND,13,5,116,660,ND,-2,3,134,558,ND,-84,119,90,5632,ND,-792,74,1881,15276
5/31/2014,Egypt,57002,ND,0,0,-2,30,ND,2,1,13,115,ND,0,8,-8,383,ND,-2,20,41,3794
5/31/2014,AfricaTotal,59994,ND,-12,9,81,1089,ND,16,12,442,2530,ND,-202,274,263,13132,ND,-852,158,1812,31154
5/31/2014,Australia,60089,ND,-160,23,98,2382,ND,52,158,548,29665,ND,669,3609,-3634,165833,ND,712,108,-1306,20010
5/31/2014,NZealand,61689,ND,-23,5,25,598,ND,-89,10,108,2062,ND,118,249,-46,11759,ND,-200,22,28,4116
5/31/2014,ForeignAll,69995,ND,-2058,7753,-5878,830067,ND,-9259,15457,11622,2918782,ND,9771,129661,-2247,6182642,ND,27510,27450,-30104,5248284
5/31/2014,IROTotal,79995,ND,-106,62,740,7241,ND,-46,66,15,12785,ND,29,96,526,4993,ND,521,413,-6192,73277
5/31/2014,FOI_All_Countries,99990,ND,-745,4072,1039,442004,ND,1163,780,1099,154579,ND,-247,19883,-6040,940338,ND,19749,19424,-11350,3727010
5/31/2014,Total,99996,ND,-2173,7815,-5121,837307,ND,-9310,15523,11646,2931566,ND,9800,129757,-1699,6187636,ND,28031,27862,-36294,5321562
6/30/2014,Austria,10189,209,-7,0,19,209,3038,67,0,13,3038,8890,-23,197,-1128,8890,3284,-50,-8,299,3284
6/30/2014,Belgium,10251,6206,-32,1,-770,6206,306851,-822,37,8601,306851,34098,63,643,1273,34098,352785,-296,-903,2037,352785
6/30/2014,Denmark,10502,77,0,0,4,77,29223,-85,3,150,29223,53075,152,1095,-3724,53075,15443,-42,-40,-36,15443
6/30/2014,Finland,10707,12,0,0,0,12,3741,-183,0,261,3741,20817,-63,380,938,20817,4142,-114,-11,75,4142
6/30/2014,France,10804,5885,329,0,-84,5885,42683,-6459,5,7274,42683,158112,-2881,2964,8074,158112,52366,9043,-143,-10981,52366
6/30/2014,Germany,11002,4658,205,1,-582,4658,109026,-61,12,1870,109026,137485,919,2620,547,137485,63510,3369,-149,2029,63510
6/30/2014,Greece,11207,22,0,0,0,22,2176,0,0,-21,2176,5060,-40,96,162,5060,1061,-14,-3,22,1061
6/30/2014,Ireland,11401,36056,-1295,3,-81,36056,228892,-1034,25,3050,228892,204175,209,4024,475,204175,131206,-2622,-353,5587,131206
6/30/2014,Italy,11509,738,-74,0,10,738,10731,-67,1,-1133,10731,27030,155,529,-135,27030,31005,-537,-79,731,31005
6/30/2014,Luxembourg,11703,23394,-180,2,2173,23394,481991,-251,56,2771,481991,501516,-494,9726,2323,501516,111242,-5487,-280,8254,111242
6/30/2014,Netherlands,12106,7893,-281,1,74,7893,59594,-931,7,207,59594,194867,548,3773,-308,194867,31835,-442,-73,4153,31835
6/30/2014,Norway,12203,144,1,0,2,144,33415,684,4,535,33415,176082,216,3389,1447,176082,85595,651,-214,1402,85595
6/30/2014,Portugal,12319,17,0,0,-6,17,585,0,0,36,585,3374,14,65,-12,3374,3011,-65,-8,87,3011
6/30/2014,Spain,12505,518,3,0,2,518,2566,-23,0,66,2566,9646,-214,191,83,9646,22433,419,-54,1000,22433
6/30/2014,Sweden,12602,248,2,0,-47,248,9373,-23,1,4,9373,112589,185,2172,294,112589,30337,798,-77,-478,30337
6/30/2014,Switzerland,12688,15551,-196,1,44,15551,109516,-971,12,2243,109516,334631,-57,6482,2036,334631,154049,1567,-392,-150,154049
6/30/2014,Turkey,12807,1,0,0,,1,54,0,0,0,54,333,-5,6,9,333,24501,-499,-64,105,24501
6/30/2014,UK,13005,9717,2276,1,-6368,9717,368732,8032,46,-10239,368732,741304,1079,14199,7359,741304,132061,-68216,-362,61449,132061
6/30/2014,Guernsey,13006,841,33,0,-38,841,5785,47,1,31,5785,23786,-177,488,-60,23786,5396,47,-14,23,5396
6/30/2014,Jersey,13007,138,-36,0,39,138,6025,59,1,-37,6025,16696,120,320,11,16696,1826,51,-4,319,1826
6/30/2014,Poland,15768,280,100,0,-100,280,467,-33,0,2,467,2575,39,47,121,2575,29470,29,-76,-379,29470
6/30/2014,Russia,16101,0,0,0,,,690,0,0,43,690,464,0,9,-10,464,113888,2481,-285,245,113888
6/30/2014,EuroArea,16713,85608,-1322,8,526,85608,1251875,-9762,143,23478,1251875,1305071,-1785,25264,12105,1305071,807878,3268,-2067,13347,807878
6/30/2014,EurTotal,19992,113933,822,10,-6104,113933,1823453,-1939,211,16256,1823453,2784635,-415,53798,18506,2784635,1438985,-60740,-3689,77178,1438985
6/30/2014,Canada,29998,4032,-699,0,752,4032,143034,-4565,16,5312,143034,769396,1604,14741,4119,769396,48152,9789,-117,-6806,48152
6/30/2014,Argentina,30104,55,-1,0,11,55,1693,-9,0,100,1693,4616,-9,95,38,4616,1499,11,-4,-53,1499
6/30/2014,Barbados,30155,283,21,0,-43,283,5326,79,1,131,5326,1377,-19,27,82,1377,2208,-21,-6,-124,2208
6/30/2014,Anguilla,30228,63,-25,0,24,63,124,-1,0,-13,124,16565,-662,329,260,16565,5,-290,0,288,5
6/30/2014,Brazil,30309,603,-22,0,73,603,644,48,0,-3,644,7300,-156,141,445,7300,227978,1085,-585,-1176,227978
6/30/2014,Chile,30406,62,0,0,1,62,2282,-32,0,96,2282,27447,-132,529,419,27447,20269,-852,-50,1569,20269
6/30/2014,Colombia,30503,973,-30,0,4,973,1077,-113,0,120,1077,11133,20,215,71,11133,32224,453,-82,-172,32224
6/30/2014,CostaRica,30589,67,5,0,-5,67,230,1,0,0,230,721,-13,14,43,721,1212,183,-3,-2,1212
6/30/2014,Guatemala,31208,9,-8,0,-11,9,127,182,0,-181,127,263,5,5,-1,263,2721,15,-7,116,2721
6/30/2014,Mexico,31704,21918,-433,2,-288,21918,3191,-111,0,54,3191,41999,161,817,-200,41999,51872,2794,-125,391,51872
6/30/2014,Panama,31887,1093,43,0,-23,1093,3611,-5,0,144,3611,10643,-18,210,-31,10643,385,744,-1,-754,385
6/30/2014,Peru,32204,1936,3,0,-10,1936,1845,-9,0,2,1845,9629,-125,186,216,9629,12743,109,-32,138,12743
6/30/2014,TrinidadTobago,32409,856,-12,0,-81,856,2522,25,0,138,2522,2413,27,46,28,2413,3263,-115,-8,168,3263
6/30/2014,Uruguay,32603,364,-46,0,85,364,985,36,0,16,985,2116,-37,45,-48,2116,6870,251,-17,-61,6870
6/30/2014,Venezuela,32719,202,-1,0,-1,202,1920,36,0,18,1920,2937,15,57,69,2937,1568,-41,-8,10,1568
6/30/2014,CaribTotal,34401,55364,544,4,898,55364,507339,1561,56,5837,507339,1106870,2720,20481,32021,1106870,166801,-9173,-387,15764,166801
6/30/2014,Aruba,35254,217,-1,0,-17,217,105,-13,0,-1,105,474,0,9,5,474,208,2,0,-39,208
6/30/2014,Bahamas,35319,677,36,0,-67,677,4337,207,0,-147,4337,22106,-216,428,634,22106,2964,943,-7,-835,2964
6/30/2014,Bermuda,35602,30221,-162,2,511,30221,109418,383,12,3029,109418,92912,458,1725,65,92912,43909,-280,-85,2413,43909
6/30/2014,BritishVI,35807,624,40,0,13,624,18564,-14,2,-62,18564,127907,-824,2265,867,127907,11950,2029,-30,-1598,11950
6/30/2014,Cayman,36137,21395,643,2,439,21395,364616,913,41,2728,364616,838178,4120,15554,29395,838178,100161,-11148,-245,15273,100161
6/30/2014,NethAnt,37206,462,1,0,94,462,1526,-27,0,189,1526,1895,-254,46,289,1895,1436,-304,-3,86,1436
6/30/2014,StKittsNevis,37303,48,-1,0,2,48,323,1,0,-2,323,1249,27,26,-40,1249,508,4,-1,2,508
6/30/2014,CaribBanking,39001,54011,602,4,978,54011,500546,1457,56,5647,500546,1091747,3266,20228,31414,1091747,159368,-8016,-370,14626,159368
6/30/2014,LATotal,39942,27613,-509,2,-152,27613,18665,49,2,343,18665,120604,-329,2352,970,120604,361480,4742,-920,-81,361480
6/30/2014,China,41408,204299,-2132,18,-3326,204299,23599,229,3,-6,23599,319668,-266,6315,-6337,319668,1260657,23598,-3231,-23283,1260657
6/30/2014,HongKong,42005,18997,-448,2,101,18997,12091,438,1,-491,12091,74309,-1137,1566,-5091,74309,107372,6449,-251,2979,107372
6/30/2014,India,42102,4,0,0,1,4,60,10,0,-10,60,1960,-44,38,55,1960,69062,126,-172,2004,69062
6/30/2014,Indonesia,42218,2414,-81,0,130,2414,663,-11,0,-33,663,330,10,7,-26,330,20310,549,-49,687,20310
6/30/2014,Israel,42501,2493,-91,0,7,2493,3507,41,0,45,3507,34980,26,693,-100,34980,21462,-726,-56,374,21462
6/30/2014,Japan,42609,167090,-2466,14,2063,167090,167428,-234,19,290,167428,360830,-534,7070,-2280,360830,1159836,5172,-2969,-3475,1159836
6/30/2014,Korea,43001,45749,194,4,468,45749,14699,256,2,91,14699,59021,-20,1112,1066,59021,47349,-349,-114,3331,47349
6/30/2014,Kuwait,43109,3210,145,0,-96,3210,9301,-22,1,183,9301,135938,1826,2609,-1654,135938,29534,-3,-75,436,29534
6/30/2014,Malaysia,43605,11973,-123,1,92,11973,2813,-278,0,24,2813,11806,-127,236,-173,11806,9157,-14,-23,42,9157
6/30/2014,Philippines,44806,28,0,0,2,28,331,-7,0,30,331,1648,9,31,14,1648,33954,903,-86,-288,33954
6/30/2014,SaudiArabia,45608,6146,-149,1,-390,6146,13488,-205,2,242,13488,78205,-121,1529,-450,78205,88011,480,-219,2457,88011
6/30/2014,Singapore,46019,4231,-67,0,55,4231,55829,-353,6,-448,55829,141761,-936,2760,-343,141761,95047,-1541,-244,1958,95047
6/30/2014,Taiwan,46302,146497,-588,12,1555,146497,39772,-127,4,-12,39772,31334,-1,602,488,31334,178197,370,-443,4975,178197
6/30/2014,Thailand,46418,659,16,0,34,659,787,-1,0,-12,787,3254,-102,63,85,3254,13286,-267,-35,-92,13286
6/30/2014,UAE,46604,778,-17,0,1,778,6347,-36,1,38,6347,94100,107,1799,-285,94100,42493,858,-100,3370,42493
6/30/2014,AsiaTotal,49999,615428,-5815,53,677,615428,352230,-316,40,-3,352230,1367291,-1317,26778,-14725,1367291,3230581,38378,-8194,-2381,3230581
6/30/2014,Liberia,53201,32,-3,0,-3,32,129,4,0,-7,129,735,-10,14,-19,735,153,10,0,-6,153
6/30/2014,Mauritius,53805,52,0,0,6,52,136,-1,0,22,136,2785,-16,54,-1,2785,182,-14,0,17,182
6/30/2014,SouthAfrica,55719,659,-9,0,8,659,556,1,0,-3,556,8174,-17,111,2448,8174,14266,-230,-39,-741,14266
6/30/2014,Egypt,57002,27,-3,0,0,27,120,1,0,4,120,389,-2,8,1,389,3807,-2,-10,25,3807
6/30/2014,AfricaTotal,59994,1036,-12,0,-41,1036,2465,10,0,-75,2465,15902,-34,258,2545,15902,29545,-42,-80,-1486,29545
6/30/2014,Australia,60089,1853,-121,0,-408,1853,29753,131,3,-47,29753,169923,626,3335,128,169923,23033,589,-51,2486,23033
6/30/2014,NZealand,61689,602,10,0,-5,602,2008,-2,0,-53,2008,11951,20,235,-62,11951,4520,-342,-11,757,4520
6/30/2014,ForeignAll,69995,819924,-5763,70,-4450,819924,2960596,-5066,335,46545,2960596,6350780,2801,122010,43327,6350780,5303198,-16809,-13449,85172,5303199
6/30/2014,IROTotal,79995,7137,-186,1,81,7137,13061,-2,1,277,13061,5067,-190,103,161,5067,77130,-3987,-188,8027,77130
6/30/2014,FOI_All_Countries,99990,433991,176,37,-8227,433991,155873,-334,17,1612,155873,955715,1487,18568,-4678,955715,3763124,20073,-9542,25584,3763124
6/30/2014,Total,99996,827061,-5962,71,-4355,827061,2973657,-5073,336,46827,2973657,6355852,2611,122113,43493,6355853,5380328,-20796,-13637,93199,5380328
7/31/2014,Austria,10189,ND,-25,-1,34,216,ND,5,-25,87,3104,ND,-90,-137,208,8871,ND,38,-9,-227,3085
7/31/2014,Belgium,10251,ND,-81,-45,243,6322,ND,-313,-2788,1477,305227,ND,-376,-527,203,33398,ND,-777,-1014,-9985,341009
7/31/2014,Denmark,10502,ND,30,0,-19,88,ND,-140,-245,-250,28588,ND,-45,-809,-697,51525,ND,-142,-44,240,15496
7/31/2014,Finland,10707,ND,0,0,0,12,ND,-52,-37,-10,3643,ND,-48,-312,26,20483,ND,-86,-12,230,4274
7/31/2014,France,10804,ND,501,-42,-560,5784,ND,-6055,-356,6890,43163,ND,1279,-2413,2863,159841,ND,8391,-154,-14768,45834
7/31/2014,Germany,11002,ND,166,-43,728,5509,ND,-245,-874,1802,109709,ND,-2519,-2085,282,133163,ND,-3404,-182,764,60688
7/31/2014,Greece,11207,ND,0,0,0,22,ND,-3,-18,3,2157,ND,10,-77,442,5434,ND,18,-3,-187,889
7/31/2014,Ireland,11401,ND,82,-277,265,36127,ND,-1215,-1859,1765,227583,ND,-36,-3189,2042,202992,ND,-3390,-407,504,127913
7/31/2014,Italy,11509,ND,-120,-5,-30,584,ND,-176,-82,114,10587,ND,2,-417,-376,26239,ND,-481,-89,121,30555
7/31/2014,Luxembourg,11703,ND,-374,-155,-948,21917,ND,-1114,-4139,5921,482660,ND,-273,-7693,3398,496948,ND,-5568,-320,6903,112257
7/31/2014,Netherlands,12106,ND,56,-58,486,8377,ND,251,-496,107,59456,ND,917,-2976,7053,199862,ND,-419,-92,1158,32482
7/31/2014,Norway,12203,ND,0,-1,2,144,ND,943,-283,6,34082,ND,153,-2697,-719,172819,ND,-311,-245,-1654,83385
7/31/2014,Portugal,12319,ND,0,-1,7,23,ND,-1,-4,-7,573,ND,-4,-52,-79,3239,ND,8,-9,-55,2955
7/31/2014,Spain,12505,ND,-4,-4,-32,478,ND,148,-21,-78,2616,ND,-167,-148,281,9612,ND,-104,-64,-525,21740
7/31/2014,Sweden,12602,ND,-1,-2,0,245,ND,-240,-80,151,9205,ND,-507,-1719,-1167,109197,ND,-1667,-87,1884,30467
7/31/2014,Switzerland,12688,ND,-330,-116,-46,15059,ND,-474,-902,504,108644,ND,-754,-5144,-1271,327462,ND,6319,-442,-870,159056
7/31/2014,Turkey,12807,ND,0,0,0,1,ND,0,0,1,55,ND,-13,-5,11,326,ND,-1483,-70,63,23011
7/31/2014,UK,13005,ND,2359,-75,-3080,8921,ND,972,-3369,1258,367592,ND,-985,-11320,1782,730781,ND,22633,-385,-20582,133726
7/31/2014,Guernsey,13006,ND,48,-6,-51,832,ND,-60,-48,5,5681,ND,42,-383,179,23625,ND,23,-16,-336,5067
7/31/2014,Jersey,13007,ND,-10,-1,31,159,ND,-142,-50,-58,5775,ND,59,-255,172,16672,ND,23,-5,216,2060
7/31/2014,Poland,15768,ND,0,-2,60,339,ND,0,-4,-4,459,ND,-78,-39,-485,1973,ND,154,-84,108,29648
7/31/2014,Russia,16101,ND,0,0,,,ND,-2,-6,-65,617,ND,-34,-7,5,429,ND,-1090,-326,2073,114545
7/31/2014,EuroArea,16713,ND,220,-635,560,85754,ND,-8788,-10710,17941,1250318,ND,-1330,-20071,16471,1300141,ND,-5841,-2360,-16192,783485
7/31/2014,EurTotal,19992,ND,2321,-844,-2532,112878,ND,-8018,-15756,20167,1819847,ND,-3566,-42686,13973,2752356,ND,18215,-4172,-34040,1418988
7/31/2014,Canada,29998,ND,-70,-24,208,4145,ND,470,-1215,878,143168,ND,781,-11693,-4406,754077,ND,659,-139,596,49268
7/31/2014,Argentina,30104,ND,1,0,-5,49,ND,55,-13,-70,1666,ND,-4,-76,20,4555,ND,17,-5,-234,1278
7/31/2014,Barbados,30155,ND,69,-2,-43,308,ND,74,-42,366,5723,ND,3,-22,-30,1328,ND,119,-6,7,2328
7/31/2014,Anguilla,30228,ND,5,0,-15,52,ND,54,-1,-69,108,ND,215,-253,-289,16237,ND,512,0,-511,7
7/31/2014,Brazil,30309,ND,47,-4,-58,588,ND,110,-5,-73,676,ND,-170,-113,365,7382,ND,459,-653,3492,231277
7/31/2014,Chile,30406,ND,0,0,-1,60,ND,-88,-18,5,2181,ND,24,-421,365,27416,ND,-1992,-58,2095,20314
7/31/2014,Colombia,30503,ND,-43,-6,141,1065,ND,-157,-9,226,1136,ND,48,-171,309,11319,ND,-901,-92,366,31597
7/31/2014,CostaRica,30589,ND,1,0,0,67,ND,-14,-2,25,240,ND,-10,-12,54,754,ND,447,-3,27,1682
7/31/2014,Guatemala,31208,ND,31,0,-32,8,ND,-1,-1,-2,123,ND,-1,-4,0,258,ND,-74,-8,171,2810
7/31/2014,Mexico,31704,ND,-646,-158,-289,20826,ND,161,-27,135,3460,ND,159,-643,1142,42656,ND,3271,-149,326,55320
7/31/2014,Panama,31887,ND,6,-8,-33,1058,ND,83,-29,6,3671,ND,13,-165,41,10532,ND,64,-1,-81,366
7/31/2014,Peru,32204,ND,161,-14,18,2101,ND,110,-14,-124,1817,ND,181,-148,131,9793,ND,-932,-36,30,11805
7/31/2014,TrinidadTobago,32409,ND,-27,-6,12,836,ND,-66,-22,99,2534,ND,54,-37,-82,2348,ND,26,-9,-85,3195
7/31/2014,Uruguay,32603,ND,13,-3,0,375,ND,4,-8,4,985,ND,-19,-35,-95,1968,ND,353,-20,-96,7107
7/31/2014,Venezuela,32719,ND,-6,-1,-2,193,ND,52,-15,-34,1923,ND,14,-46,38,2944,ND,-246,-9,287,1600
7/31/2014,CaribTotal,34401,ND,2684,-381,-2095,55571,ND,-817,-4230,-2402,499890,ND,5148,-16583,1530,1096965,ND,-4850,-448,4153,165655
7/31/2014,Aruba,35254,ND,0,-2,-1,214,ND,0,-1,20,124,ND,4,-7,0,471,ND,-3,-1,5,209
7/31/2014,Bahamas,35319,ND,9,-4,52,733,ND,335,-37,-11,4623,ND,-310,-344,637,22089,ND,2728,-9,-2688,2995
7/31/2014,Bermuda,35602,ND,-371,-202,826,30474,ND,3816,-883,-2975,109376,ND,193,-1358,2188,93935,ND,2794,-98,-613,45992
7/31/2014,BritishVI,35807,ND,290,-4,-201,709,ND,38,-152,236,18686,ND,4288,-1768,-1184,129243,ND,712,-35,-1514,11113
7/31/2014,Cayman,36137,ND,2718,-154,-2708,21252,ND,-5112,-3073,78,356509,ND,728,-12715,686,826878,ND,-12375,-285,10494,97995
7/31/2014,NethAnt,37206,ND,2,-1,7,470,ND,28,-6,-18,1530,ND,-48,-37,-28,1782,ND,574,-2,-469,1538
7/31/2014,StKittsNevis,37303,ND,2,0,5,55,ND,11,-3,6,338,ND,14,-20,-17,1225,ND,-10,-1,-10,486
7/31/2014,CaribBanking,39001,ND,2653,-373,-2092,54199,ND,-813,-4180,-2769,492785,ND,4864,-16387,1964,1082187,ND,-5503,-430,4465,157900
7/31/2014,LATotal,39942,ND,-453,-198,-289,26673,ND,377,-149,-44,18849,ND,217,-1861,2523,121483,ND,456,-1042,6277,367171
7/31/2014,China,41408,ND,-2414,-1461,3877,204301,ND,593,-197,-1025,22969,ND,-65,-4875,-632,314096,ND,-11867,-3611,17644,1262822
7/31/2014,HongKong,42005,ND,547,-137,-1068,18340,ND,71,-99,-75,11988,ND,-1406,-1139,2421,74186,ND,1747,-307,5536,114348
7/31/2014,India,42102,ND,0,0,-1,3,ND,-2,-1,-1,56,ND,-81,-30,99,1948,ND,821,-198,5768,75453
7/31/2014,Indonesia,42218,ND,-49,-17,-10,2339,ND,-16,-6,-20,621,ND,11,-5,-10,327,ND,-145,-58,171,20277
7/31/2014,Israel,42501,ND,-65,-18,20,2430,ND,-2,-30,65,3541,ND,231,-546,380,35045,ND,-234,-62,359,21525
7/31/2014,Japan,42609,ND,-1990,-1201,-441,163458,ND,-803,-1406,-523,164696,ND,-2208,-5530,1460,354551,ND,-5628,-3322,7330,1158215
7/31/2014,Korea,43001,ND,-650,-327,716,45488,ND,295,-123,-294,14577,ND,81,-891,1870,60081,ND,369,-136,964,48547
7/31/2014,Kuwait,43109,ND,74,-24,526,3786,ND,-196,-78,226,9253,ND,1,-2056,2837,136719,ND,59,-85,-738,28770
7/31/2014,Malaysia,43605,ND,-148,-86,129,11869,ND,-173,-24,115,2732,ND,-87,-181,106,11644,ND,-67,-26,167,9231
7/31/2014,Philippines,44806,ND,74,0,-75,26,ND,8,-3,-6,330,ND,9,-25,3,1634,ND,-262,-97,-55,33540
7/31/2014,SaudiArabia,45608,ND,123,-46,-288,5936,ND,-80,-112,399,13695,ND,-56,-1197,3,76955,ND,765,-253,1100,89623
