"","","","Held by","","","","","Held by","","","","","Held by","","","","","int'l &","Held by","Held by","Held by","Held by","Liab","Held by","Held by","","","","","","Total own","of which:","","","of which:","","","","","Neg CDs","","","","","","","","Custody"
"","","Liab","FOI:","Held by","Held by","Held by","Held by","forgn banks:","Held by","Held by","Held by","Held by","oth forgn:","Held by","Held by","Held by","Held by","reg orgs","int'l &","int'l &","int'l &","int'l &","payable","banks &","int'l &","","","","","","Liab","Liab to","Total","Other","Coll. By","Repurch","Repurch","Repurch","Own liab","& ST neg","","","","","Other","Own","Own liab","Liab"
"","Liab","payable","Total Liab","FOI:","FOI:","FOI:","FOI:","Total Liab","forgn banks:","forgn banks:","forgn banks:","forgn banks","Total Liab","oth forgn:","oth forgn:","oth forgn:","oth forgn:","Total Liab","reg orgs","reg orgs","reg orgs","reg orgs","in foreign","oth forgn","reg orgs","Total in","","Total in","Total in","Total in","payable","own foreign","deposits,","own","repurchase","agreemnts","agreemnts","agreemnts","in dollars","securities","","","of which:","of which:","Custody","Liab","in frgn cur","payable"
"","TOTAL","in","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth St","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","currency","in foreign","in foreign","Canadian","Total in","UK pounds","Japanese","Swiss","in dollars","offices,","excl","Liab,","agreemnts,","held by","held by","held by","reported","in dollars","ST Treas","Oth ST","ST Agency","neg.","Liab","in foreign","reported","in foreign"
"","(=2+23)","dollars","(=sum(4-7))","deposits","securities","Neg secs","Liab","(=sum(9-12))","deposits","securities","Neg secs","Liab","(=sum(14-17))","deposits","securities","Neg secs","Liab","(=sum(19-22))","deposits","securities","Neg secs","Liab","(=24+25)","currency","currency","dollars","Euros","sterling","yen","Franc","(=33+34)","in dollars","neg CDs","dollars","(=36+37+38)","FOI","oth forgn","IROs","by IBFs","(=41+42)","securities","Neg secs","securities","CDs","in dollars","currency","by IBFs","currency"
"","[1]","[2]","[3]","[4]","[5]","[6]","[7]","[8]","[9]","[10]","[11]","[12]","[13]","[14]","[15]","[16]","[17]","[18]","[19]","[20]","[21]","[22]","[23]","[24]","[25]","[26]","[27]","[28]","[29]","[30]","[31]","[32]","[33]","[34]","[35]","[36]","[37]","[38]","[39]","[40]","[41]","[42]","[43]","[44]","[45]","[46]","[47]","[48]"
""
"1993-Sep","n.a.",899625,209774,22794,139638,6604,40738,581672,96294,11794,98573,51274,96768,56622,10710,13320,16116,11411,4083,3199,217,3912,"n.a.","n.a.",901,"n.a.","n.a.","n.a.","n.a.","n.a.",615570,323737,179793,112040,"n.a.","n.a.","n.a.","n.a.","n.a.",196265,165341,30924,"n.a.",11304,87790,81225,"n.a.","n.a."
"1993-Aug","n.a.",884056,205227,19532,136488,6574,42633,569328,97091,11327,94885,49855,97134,55750,10801,13522,17061,12367,2919,3418,278,5752,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",606763,316170,175292,115301,"n.a.","n.a.","n.a.","n.a.","n.a.",189722,162034,27688,"n.a.",9521,87571,"n.a.","n.a.","n.a."
"1993-Jul","n.a.",862130,196211,20619,128837,5402,41353,561360,95627,10637,99400,45441,94794,54472,11478,12913,15931,9765,2949,2635,558,3623,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",590270,310255,173667,106348,"n.a.","n.a.","n.a.","n.a.","n.a.",180074,153587,26487,"n.a.",9389,91786,"n.a.","n.a.","n.a."
"1993-Jun","n.a.",866026,192482,22095,119860,9742,40785,570133,93682,10561,100095,48976,94072,55164,11467,13429,14012,9339,3626,2320,749,2644,"n.a.","n.a.",446,"n.a.","n.a.","n.a.","n.a.","n.a.",597803,316819,174567,106417,"n.a.","n.a.","n.a.","n.a.","n.a.",174287,144208,30079,"n.a.",10388,93936,75151,"n.a.","n.a."
"1993-May","n.a.",840937,189660,23847,120194,5624,39995,551459,87985,10738,102873,48218,90884,55980,11282,12402,11220,8934,3024,1883,570,3457,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",575371,301645,170836,102890,"n.a.","n.a.","n.a.","n.a.","n.a.",168634,144097,24537,"n.a.",9581,96932,"n.a.","n.a.","n.a."
"1993-Apr","n.a.",838754,176316,20809,113293,3421,38793,559663,92318,9803,103467,42624,92044,57462,10399,11639,12544,10731,1795,4461,436,4039,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",581835,311451,172384,98000,"n.a.","n.a.","n.a.","n.a.","n.a.",159508,137956,21552,"n.a.",9408,97411,"n.a.","n.a.","n.a."
"1993-Mar","n.a.",842696,176771,20485,113547,3503,39236,565574,85346,9924,103165,42236,91056,57499,10746,11909,10902,9295,3093,2876,382,2944,"n.a.","n.a.",57,"n.a.","n.a.","n.a.","n.a.","n.a.",586644,324903,166423,95318,"n.a.","n.a.","n.a.","n.a.","n.a.",159409,137093,22316,"n.a.",9544,96643,81311,"n.a.","n.a."
"1993-Feb","n.a.",861858,180951,21138,113594,3767,42452,577381,91311,9231,103549,41052,91988,57495,10064,11059,13370,11538,2368,2348,306,6516,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",607940,332238,172312,103390,"n.a.","n.a.","n.a.","n.a.","n.a.",155971,135237,20734,"n.a.",9496,97947,"n.a.","n.a.","n.a."
"1993-Jan","n.a.",849548,176336,20410,111540,4215,40171,569717,92945,9619,104967,43029,92396,57845,9817,11808,12926,11099,2941,2774,488,4896,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",594320,319157,174141,101022,"n.a.","n.a.","n.a.","n.a.","n.a.",156720,133750,22970,"n.a.",9718,98508,"n.a.","n.a.","n.a."
"1992-Dec","n.a.",810259,159563,19241,104596,3765,31961,547320,100466,11087,60116,44657,94026,59246,10053,11799,12928,9350,3260,1908,491,3691,"n.a.","n.a.",503,"n.a.","n.a.","n.a.","n.a.","n.a.",606444,330994,182213,93237,"n.a.","n.a.","n.a.","n.a.","n.a.",149618,127644,21974,"n.a.",9111,54197,72796,"n.a.","n.a."
"1992-Nov","n.a.",802773,155731,19399,100702,3980,31650,546822,97665,10437,60582,49065,90305,58807,8963,10920,11615,9915,2619,2371,562,4363,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",604256,329073,178490,96693,"n.a.","n.a.","n.a.","n.a.","n.a.",144221,122473,21748,"n.a.",7713,54296,"n.a.","n.a.","n.a."
"1992-Oct","n.a.",796023,165981,21626,104286,3708,36361,527441,95276,10470,60556,38989,91874,59693,10141,9620,12420,10727,1972,3085,641,5029,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",593516,322150,178567,92799,"n.a.","n.a.","n.a.","n.a.","n.a.",148022,127982,20040,"n.a.",7670,54485,"n.a.","n.a.","n.a."
"1992-Sep","n.a.",796349,157360,18008,113634,3151,22567,538766,84298,10893,60414,44833,88938,60742,8364,9624,10208,11285,2601,1991,646,6047,"n.a.","n.a.",693,"n.a.","n.a.","n.a.","n.a.","n.a.",587632,338328,165649,83655,"n.a.","n.a.","n.a.","n.a.","n.a.",154227,134882,19345,"n.a.",7449,54490,84162,"n.a.","n.a."
"1992-Aug","n.a.",767572,165878,19725,113307,3552,29294,500491,82410,10424,56259,41079,88289,60392,9354,8781,9762,12914,2641,2654,453,7166,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",562788,310319,165168,87301,"n.a.","n.a.","n.a.","n.a.","n.a.",154268,135739,18529,"n.a.",7276,50516,"n.a.","n.a.","n.a."
"1992-Jul","n.a.",776238,164318,19617,114781,3545,26375,513749,84878,9439,56907,42590,86860,59588,8752,9028,9492,11311,3022,2602,527,5160,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",570657,319935,167105,83617,"n.a.","n.a.","n.a.","n.a.","n.a.",154901,135574,19327,"n.a.",6973,50680,"n.a.","n.a.","n.a."
"1992-Jun","n.a.",786102,160728,19144,109278,3888,28418,525878,89174,8927,57550,41447,86451,60020,8780,8176,9475,13045,3822,1687,536,7000,"n.a.","n.a.",232,"n.a.","n.a.","n.a.","n.a.","n.a.",587280,328780,172160,86340,"n.a.","n.a.","n.a.","n.a.","n.a.",146678,128672,18006,"n.a.",7395,52144,70969,"n.a.","n.a."
"1992-May","n.a.",784278,158840,20357,111224,3904,23355,526872,85538,8946,57327,44072,87138,60632,8761,8793,8952,11428,2572,1461,494,6901,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",583368,330989,169099,83280,"n.a.","n.a.","n.a.","n.a.","n.a.",149387,130392,18995,"n.a.",7642,51523,"n.a.","n.a.","n.a."
"1992-Apr","n.a.",768922,147741,20021,102968,3953,20799,522174,87505,8407,57110,38948,88711,62043,8104,7944,10620,10296,1853,1442,441,6560,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",578553,330204,171422,76927,"n.a.","n.a.","n.a.","n.a.","n.a.",138721,120921,17800,"n.a.",7624,51648,"n.a.","n.a.","n.a."
"1992-Mar","n.a.",773800,146107,19032,102143,4100,20832,527737,82068,8344,57582,39989,88632,63565,8170,8244,8653,11324,1835,1225,677,7587,"n.a.","n.a.",301,"n.a.","n.a.","n.a.","n.a.","n.a.",583315,339754,166500,77061,"n.a.","n.a.","n.a.","n.a.","n.a.",138311,119882,18429,"n.a.",8110,52174,68136,"n.a.","n.a."
"1992-Feb","n.a.",756598,137373,15865,94731,3884,22893,518874,82249,7733,55745,38303,89031,63693,8391,8078,8869,11320,2256,1317,419,7328,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",576300,334844,164063,77393,"n.a.","n.a.","n.a.","n.a.","n.a.",129066,112172,16894,"n.a.",8049,51232,"n.a.","n.a.","n.a."
"1992-Jan","n.a.",753912,134639,18216,92711,3510,20202,518743,82156,7713,56579,38909,89981,64321,8248,9083,8329,10549,2712,1328,455,6054,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",574285,333386,167405,73494,"n.a.","n.a.","n.a.","n.a.","n.a.",127745,110000,17745,"n.a.",7855,51882,"n.a.","n.a.","n.a."
"1991-Dec","n.a.",756066,131088,19130,92692,3985,15281,522265,91505,7471,55459,38731,93732,66578,8841,10090,8223,8981,2757,1730,424,4070,"n.a.","n.a.",271,"n.a.","n.a.","n.a.","n.a.","n.a.",575374,329099,179970,66305,"n.a.","n.a.","n.a.","n.a.","n.a.",129398,110734,18664,"n.a.",7456,51294,75129,"n.a.","n.a."
"1991-Nov","n.a.",759983,135832,14937,92855,3825,24215,523405,91339,7855,58091,40518,91929,67095,8698,9347,6789,8817,2365,1530,363,4559,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",577419,325602,175736,76081,"n.a.","n.a.","n.a.","n.a.","n.a.",128144,110938,17206,"n.a.",7137,54420,"n.a.","n.a.","n.a."
"1991-Oct","n.a.",752251,136024,15922,94428,3946,21728,517636,86180,8363,60214,41489,90337,67586,8243,7993,6515,8254,2473,1246,455,4080,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",567363,321390,172161,73812,"n.a.","n.a.","n.a.","n.a.","n.a.",129327,112280,17047,"n.a.",7596,55561,"n.a.","n.a.","n.a."
"1991-Sep","n.a.",740685,129558,15615,90394,4522,19027,513086,83447,8161,61845,39034,90425,68539,7432,7589,6865,7616,2299,1032,473,3812,"n.a.","n.a.",158,"n.a.","n.a.","n.a.","n.a.","n.a.",559237,320599,169900,68738,"n.a.","n.a.","n.a.","n.a.","n.a.",123810,107019,16791,"n.a.",7542,57638,63291,"n.a.","n.a."
"1991-Aug","n.a.",737369,136674,17154,88596,4192,26732,503467,78438,8242,63011,35289,89572,67946,7218,7542,6866,7656,1553,1269,705,4129,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",556594,318487,165091,73016,"n.a.","n.a.","n.a.","n.a.","n.a.",121800,105325,16475,"n.a.",7062,58975,"n.a.","n.a.","n.a."
"1991-Jul","n.a.",729596,130699,17100,86071,4503,23025,500637,77618,7970,63502,34786,91610,69837,6367,8342,7064,6650,2030,1404,705,2511,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",550732,316761,166585,67386,"n.a.","n.a.","n.a.","n.a.","n.a.",119129,101812,17317,"n.a.",7073,59735,"n.a.","n.a.","n.a."
"1991-Jun","n.a.",731775,126796,16928,84526,4341,21002,506860,77336,8664,65465,36480,91543,70670,6399,8367,6107,6576,2260,1287,767,2261,"n.a.","n.a.",175,"n.a.","n.a.","n.a.","n.a.","n.a.",551959,318915,167195,65850,"n.a.","n.a.","n.a.","n.a.","n.a.",118789,100876,17913,"n.a.",8186,61026,59355,"n.a.","n.a."
"1991-May","n.a.",734781,127342,16848,82421,3318,24755,507349,79869,8712,65906,38132,94316,71642,6224,8520,7931,5774,2367,662,719,2026,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",558300,314731,170726,72843,"n.a.","n.a.","n.a.","n.a.","n.a.",114994,98019,16975,"n.a.",7728,61487,"n.a.","n.a.","n.a."
"1991-Apr","n.a.",740145,122161,15991,81087,2927,22156,516669,87358,10030,66649,40282,94297,71374,5919,8558,8446,7018,2197,275,901,3644,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",563798,312350,176920,74528,"n.a.","n.a.","n.a.","n.a.","n.a.",113838,97311,16527,"n.a.",7421,62509,"n.a.","n.a.","n.a."
"1991-Mar","n.a.",756025,127778,16254,83990,3635,23899,527641,93214,10674,69716,38769,93679,72338,6354,8165,6821,6928,1985,1103,760,3080,"n.a.","n.a.",770,"n.a.","n.a.","n.a.","n.a.","n.a.",571628,315268,183791,72570,"n.a.","n.a.","n.a.","n.a.","n.a.",119731,102120,17611,"n.a.",7348,64666,64804,"n.a.","n.a."
"1991-Feb","n.a.",766407,129599,15598,83939,4390,25672,534562,91091,11169,71646,40946,96022,73769,7206,7920,7128,6223,1523,1620,842,2238,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",577675,319710,181981,75984,"n.a.","n.a.","n.a.","n.a.","n.a.",122302,103934,18368,"n.a.",6910,66430,"n.a.","n.a.","n.a."
"1991-Jan","n.a.",759045,126474,13822,83672,4028,24952,527807,89765,10210,71489,41000,97720,73346,10176,8442,5756,7044,1545,423,1055,4022,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",569551,315343,178478,75730,"n.a.","n.a.","n.a.","n.a.","n.a.",122488,104481,18007,"n.a.",7017,67006,"n.a.","n.a.","n.a."
"1990-Dec","n.a.",759715,119367,16346,79424,4969,18628,540805,98594,10669,71666,38208,93625,73796,6339,7960,5530,5918,1085,364,1014,3455,"n.a.","n.a.",195,"n.a.","n.a.","n.a.","n.a.","n.a.",577310,321667,189821,65822,"n.a.","n.a.","n.a.","n.a.","n.a.",114374,96796,17578,"n.a.",7073,68031,70477,"n.a.","n.a."
"1990-Nov","n.a.",746701,124498,14796,80948,5273,23482,521907,92489,11420,73147,37788,94972,73771,6411,8011,6779,5324,816,1077,1068,2363,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",559346,307063,181872,70411,"n.a.","n.a.","n.a.","n.a.","n.a.",118355,99856,18499,"n.a.",6521,69001,"n.a.","n.a.","n.a."
"1990-Oct","n.a.",741353,120195,13932,74108,4894,27261,517094,89034,11553,69596,37039,98690,75054,8459,8684,6492,5375,953,248,787,3387,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",563025,309873,178972,74180,"n.a.","n.a.","n.a.","n.a.","n.a.",112250,94368,17883,"n.a.",6256,66078,"n.a.","n.a.","n.a."
"1990-Sep","n.a.",735202,114378,14310,73860,3986,22223,520735,90596,11353,70784,34635,93667,75029,5392,8070,5176,6422,1360,479,832,3751,"n.a.","n.a.",311,"n.a.","n.a.","n.a.","n.a.","n.a.",560447,313367,181294,65785,"n.a.","n.a.","n.a.","n.a.","n.a.",108366,91084,17282,"n.a.",6406,66390,71121,"n.a.","n.a."
"1990-Aug","n.a.",732466,115284,13600,74121,4052,23512,517073,87052,12149,66347,42525,94890,75054,5156,8083,6597,5219,1353,1095,864,1907,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",560600,309000,177058,74541,"n.a.","n.a.","n.a.","n.a.","n.a.",109578,92521,17057,"n.a.",5773,62289,"n.a.","n.a.","n.a."
"1990-Jul","n.a.",713616,113388,13504,73711,3811,22363,499322,82949,12541,64347,35749,95809,76095,4986,8603,6124,5096,993,148,1174,2781,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",544294,303737,173541,67016,"n.a.","n.a.","n.a.","n.a.","n.a.",109055,91386,17669,"n.a.",5970,60267,"n.a.","n.a.","n.a."
"1990-Jun","n.a.",705860,111075,12024,72706,4108,22237,493701,81701,12303,63618,34800,95258,76059,4519,8794,5886,5825,1418,147,1253,3008,"n.a.","n.a.",162,"n.a.","n.a.","n.a.","n.a.","n.a.",538412,301279,171201,65931,"n.a.","n.a.","n.a.","n.a.","n.a.",107618,89675,17943,"n.a.",6490,59830,68713,"n.a.","n.a."
"1990-May","n.a.",710559,110246,13437,72414,3374,21021,498824,79801,11397,64178,36671,96987,77297,4723,9851,5115,4503,828,174,1471,2030,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",542977,306778,171363,64837,"n.a.","n.a.","n.a.","n.a.","n.a.",107383,88708,18676,"n.a.",7405,60199,"n.a.","n.a.","n.a."
"1990-Apr","n.a.",701986,107287,13955,69241,2799,21291,492126,77843,9367,61593,36341,96797,76550,4525,9767,5955,5777,2099,190,1757,1731,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",542747,306981,170447,65319,"n.a.","n.a.","n.a.","n.a.","n.a.",101598,83324,18275,"n.a.",7309,57641,"n.a.","n.a.","n.a."
"1990-Mar","n.a.",698239,109992,12949,72871,3863,20310,484313,83730,9358,61192,31735,98985,77590,5343,9897,6155,4948,1300,190,1371,2087,"n.a.","n.a.",279,"n.a.","n.a.","n.a.","n.a.","n.a.",534154,298298,175570,60287,"n.a.","n.a.","n.a.","n.a.","n.a.",106727,87762,18965,"n.a.",7762,57358,63358,"n.a.","n.a."
"1990-Feb","n.a.",699174,107172,12364,73025,3211,18571,487658,83970,9339,58074,34126,100581,79320,5406,10963,4891,3764,694,159,1387,1524,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",537609,302149,176348,59112,"n.a.","n.a.","n.a.","n.a.","n.a.",106750,87930,18820,"n.a.",8585,54815,"n.a.","n.a.","n.a."
"1990-Jan","n.a.",707615,110688,11327,76123,3569,19669,495227,88168,9618,58820,36702,97031,77588,4805,10185,4452,4669,1128,101,1497,1943,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",542897,301919,178211,62767,"n.a.","n.a.","n.a.","n.a.","n.a.",109473,90648,18826,"n.a.",8704,55245,"n.a.","n.a.","n.a."
"1989-Dec","n.a.",736878,113481,12691,76985,5388,18417,515275,100836,9367,51635,34573,103228,76262,4551,9838,12577,4894,1023,197,1419,2255,"n.a.","n.a.",152,"n.a.","n.a.","n.a.","n.a.","n.a.",577498,318864,190811,67823,"n.a.","n.a.","n.a.","n.a.","n.a.",110627,91100,19526,"n.a.",7203,48754,67835,"n.a.","n.a."
"1989-Nov","n.a.",732767,121778,13065,82474,4971,21268,508024,97511,9670,53545,34787,97125,75369,4553,9666,7536,5840,1137,321,996,3385,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",566570,312512,187082,66976,"n.a.","n.a.","n.a.","n.a.","n.a.",116315,97018,19297,"n.a.",7050,49882,"n.a.","n.a.","n.a."
"1989-Oct","n.a.",709751,124091,14041,81466,5077,23507,484149,93375,9427,52574,32201,95678,74474,4432,9398,7373,5833,1160,568,1468,2638,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",545341,296572,183050,65719,"n.a.","n.a.","n.a.","n.a.","n.a.",115780,95893,19887,"n.a.",7434,48630,"n.a.","n.a.","n.a."
"1989-Sep","n.a.",703156,123679,11520,86350,4809,20999,481766,91291,9230,51894,29334,93310,74591,4192,9496,5031,4402,1249,84,1514,1555,"n.a.","n.a.",149,"n.a.","n.a.","n.a.","n.a.","n.a.",535587,300016,178651,56919,"n.a.","n.a.","n.a.","n.a.","n.a.",120082,99856,20226,"n.a.",7515,47487,73782,"n.a.","n.a."
"1989-Aug","n.a.",684790,126679,10583,88325,4965,22806,459296,89578,8041,49171,33725,94397,74027,3848,11485,5036,4418,1145,107,910,2257,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",517937,278780,175333,63824,"n.a.","n.a.","n.a.","n.a.","n.a.",120738,100321,20417,"n.a.",7465,46114,"n.a.","n.a.","n.a."
"1989-Jul","n.a.",671094,127073,11958,87734,5116,22265,445355,85194,7880,48753,34789,94378,73353,4148,10934,5942,4289,1008,345,1179,1756,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",505004,268738,171513,64752,"n.a.","n.a.","n.a.","n.a.","n.a.",120165,100109,20056,"n.a.",7503,45925,"n.a.","n.a.","n.a."
"1989-Jun","n.a.",679067,124730,11839,87190,5358,20343,454350,87321,8015,48541,33597,96076,74464,4350,11119,6144,3912,1538,181,741,1451,"n.a.","n.a.",219,"n.a.","n.a.","n.a.","n.a.","n.a.",513572,276875,175162,61534,"n.a.","n.a.","n.a.","n.a.","n.a.",119941,99736,20205,"n.a.",7593,45555,69239,"n.a.","n.a."
"1989-May","n.a.",684185,130016,12946,91799,6326,18945,456819,89446,7279,47870,33754,93881,72857,4334,11554,5136,3470,1332,95,340,1702,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",514589,278469,176582,59538,"n.a.","n.a.","n.a.","n.a.","n.a.",125145,103507,21638,"n.a.",7882,44451,"n.a.","n.a.","n.a."
"1989-Apr","n.a.",689331,135359,14332,96109,6095,18822,456104,89012,7091,45648,31651,93831,72765,4417,10774,5875,4037,1701,77,709,1551,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",518410,282702,177810,57898,"n.a.","n.a.","n.a.","n.a.","n.a.",128007,107695,20312,"n.a.",7736,42914,"n.a.","n.a.","n.a."
"1989-Mar","n.a.",697611,129194,12516,95478,5622,15578,472474,94083,7471,45582,34325,92119,71886,5842,10384,4008,3823,1533,74,734,1482,"n.a.","n.a.",309,"n.a.","n.a.","n.a.","n.a.","n.a.",526425,291014,180018,55393,"n.a.","n.a.","n.a.","n.a.","n.a.",128575,108864,19711,"n.a.",7690,42611,76696,"n.a.","n.a."
"1989-Feb","n.a.",684136,132885,14303,98192,5325,15066,455461,85966,7658,45725,30203,92478,71483,5936,10399,4660,3312,1259,59,515,1479,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",510327,285909,173011,51407,"n.a.","n.a.","n.a.","n.a.","n.a.",131521,111846,19675,"n.a.",7983,42288,"n.a.","n.a.","n.a."
"1989-Jan","n.a.",665956,135242,14965,98457,4726,17094,437885,80892,7986,43310,29192,90088,69664,5484,10213,4727,2742,669,69,726,1278,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",494985,276505,166189,52291,"n.a.","n.a.","n.a.","n.a.","n.a.",131359,111996,19364,"n.a.",8194,39612,"n.a.","n.a.","n.a."
"1988-Dec","n.a.",685339,135241,11684,103722,4410,15425,459523,90136,7602,42420,30226,87351,70952,3675,8280,4443,3224,1254,57,641,1272,"n.a.","n.a.",99,"n.a.","n.a.","n.a.","n.a.","n.a.",514532,289138,174027,51366,"n.a.","n.a.","n.a.","n.a.","n.a.",131482,115056,16426,"n.a.",6425,39325,74980,"n.a.","n.a."
"1988-Nov","n.a.",679212,139326,13697,103841,3982,17806,447160,85902,8087,42532,30946,87748,70604,4931,8894,3319,4978,1661,83,1173,2062,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",505689,279692,171864,54133,"n.a.","n.a.","n.a.","n.a.","n.a.",133601,116942,16658,"n.a.",6128,39922,"n.a.","n.a.","n.a."
"1988-Oct","n.a.",651850,135927,13246,100814,3779,18088,424013,79953,7976,41432,32231,85800,69440,3430,8926,4004,6109,1392,62,1750,2906,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",483680,262421,164032,57228,"n.a.","n.a.","n.a.","n.a.","n.a.",128678,112282,16397,"n.a.",6117,39491,"n.a.","n.a.","n.a."
"1988-Sep","n.a.",657356,129605,13451,96822,3531,15801,435509,86276,7969,41854,31511,84660,69110,3246,9093,3212,7581,1610,755,1904,3311,"n.a.","n.a.",87,"n.a.","n.a.","n.a.","n.a.","n.a.",492182,267900,170447,53835,"n.a.","n.a.","n.a.","n.a.","n.a.",125348,108792,16555,"n.a.",6394,39826,65771,"n.a.","n.a."
"1988-Aug","n.a.",658234,129724,13655,96708,3766,15596,438333,82409,8299,39465,31416,84721,68544,3081,9699,3397,5454,1756,43,1781,1874,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",495392,276745,166364,52283,"n.a.","n.a.","n.a.","n.a.","n.a.",125112,108131,16981,"n.a.",7064,37730,"n.a.","n.a.","n.a."
"1988-Jul","n.a.",654748,128863,13197,96725,3616,15325,435547,82149,8324,39067,29608,82622,67123,3245,9463,2791,7717,2605,286,1893,2933,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",492130,276399,165074,50657,"n.a.","n.a.","n.a.","n.a.","n.a.",125821,108579,17241,"n.a.",6975,36797,"n.a.","n.a.","n.a."
"1988-Jun","n.a.",636865,126206,13548,95309,2911,14438,422872,82331,8212,38874,27832,80341,65785,3372,8660,2523,7445,2540,745,1992,2169,"n.a.","n.a.",80,"n.a.","n.a.","n.a.","n.a.","n.a.",476791,265624,164204,46963,"n.a.","n.a.","n.a.","n.a.","n.a.",125274,107637,17636,"n.a.",7711,34801,57032,"n.a.","n.a."
"1988-May","n.a.",628176,128195,14680,96614,3041,13860,412030,78922,7872,38751,29451,80991,64165,3214,10684,2929,6959,2686,132,1859,2282,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",466010,257035,160453,48522,"n.a.","n.a.","n.a.","n.a.","n.a.",125436,107831,17605,"n.a.",8261,36730,"n.a.","n.a.","n.a."
"1988-Apr","n.a.",610433,124981,13306,94983,3102,13590,399988,76499,7889,38554,28304,80180,64133,3430,10295,2322,5284,982,587,1575,2139,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",450017,248742,154920,46355,"n.a.","n.a.","n.a.","n.a.","n.a.",123917,106890,17027,"n.a.",7480,36500,"n.a.","n.a.","n.a."
"1988-Mar","n.a.",604864,125731,13786,95644,3046,13254,392223,79503,8597,37375,29763,80118,64001,3378,10616,2122,6792,2694,635,1367,2097,"n.a.","n.a.",78,"n.a.","n.a.","n.a.","n.a.","n.a.",444206,236986,159984,47236,"n.a.","n.a.","n.a.","n.a.","n.a.",125385,108254,17131,"n.a.",7325,35273,58736,"n.a.","n.a."
