Date;KONSOLIDIERUNGSSTUFE;INLANDAUSLAND;WAEHRUNG;BANKENGRUPPE;Value
2005;U;SHN;U;A30;0
2005;U;SLB;U;A30;969
2005;U;SLE;U;A30;2495
2005;U;SLV;U;A30;8164
2005;U;SMR;U;A30;66271
2005;U;SOM;U;A30;0
2005;U;SRB;U;A30;
2005;U;SSD;U;A30;
2005;U;STP;U;A30;0
2005;U;SUR;U;A30;449
2005;U;SVK;U;A30;54626
2005;U;SVN;U;A30;24518
2005;U;SWE;U;A30;482586
2005;U;SWZ;U;A30;3433
2005;U;SXM;U;A30;
2005;U;SYC;U;A30;275705
2005;U;SYR;U;A30;776896
2005;U;TAA;U;A30;321275
2005;U;TCA;U;A30;654628
2005;U;TCD;U;A30;1662
2005;U;TGO;U;A30;48198
2005;U;THA;U;A30;608384
2005;U;TJK;U;A30;3990
2005;U;TKM;U;A30;5041
2005;U;TLS;U;A30;0
2005;U;TON;U;A30;0
2005;U;TTO;U;A30;23264
2005;U;TUN;U;A30;278866
2005;U;TUR;U;A30;6176473
2005;U;TUV;U;A30;0
2005;U;TWN;U;A30;960282
2005;U;TZA;U;A30;83155
2005;U;UGA;U;A30;24533
2005;U;UKR;U;A30;253171
2005;U;URY;U;A30;1474579
2005;U;USA;U;A30;6021989
2005;U;UZB;U;A30;33919
2005;U;VAT;U;A30;56971
2005;U;VCT;U;A30;583352
2005;U;VEN;U;A30;9793323
2005;U;VNM;U;A30;15360
2005;U;VUT;U;A30;30773
2005;U;WLF;U;A30;2301
2005;U;WSM;U;A30;102758
2005;U;XVU;U;A30;202915
2005;U;YEM;U;A30;490163
2005;U;ZAF;U;A30;775583
2005;U;ZMB;U;A30;29897
2005;U;ZWE;U;A30;141996
2005;U;BIZ_FR;U;A30;7247727
2005;U;BIZ_PU;U;A30;24859
2005;U;BIZ_1Z;U;A30;44391976
2006;U;A;U;A30;328263048
2006;U;ABW;U;A30;165478
2006;U;AFG;U;A30;2702
2006;U;AGO;U;A30;101419
2006;U;ALB;U;A30;487
2006;U;AND;U;A30;275277
2006;U;ARE;U;A30;11341644
2006;U;ARG;U;A30;5778447
2006;U;ARM;U;A30;42911
2006;U;AUS;U;A30;940842
2006;U;AUT;U;A30;928471
2006;U;AZE;U;A30;178752
2006;U;BDI;U;A30;16913
2006;U;BEL;U;A30;2147532
2006;U;BEN;U;A30;24093
2006;U;BES;U;A30;
2006;U;BFA;U;A30;4619
2006;U;BGD;U;A30;36057
2006;U;BGR;U;A30;157681
2006;U;BHR;U;A30;1008528
2006;U;BHS;U;A30;13582550
2006;U;BIH;U;A30;13519
2006;U;BLR;U;A30;32048
2006;U;BLZ;U;A30;2998051
2006;U;BMU;U;A30;2914795
2006;U;BOL;U;A30;28163
2006;U;BRA;U;A30;4256921
2006;U;BRB;U;A30;125974
2006;U;BRN;U;A30;37987
2006;U;BTN;U;A30;0
2006;U;BWA;U;A30;2486
2006;U;CAF;U;A30;7889
2006;U;CAN;U;A30;2171474
2006;U;CHL;U;A30;598291
2006;U;CHN;U;A30;518470
2006;U;CIV;U;A30;237190
2006;U;CMR;U;A30;52872
2006;U;COD;U;A30;247063
2006;U;COG;U;A30;38060
2006;U;COL;U;A30;510257
2006;U;COM;U;A30;9599
2006;U;CPV;U;A30;6307
2006;U;CRI;U;A30;706103
2006;U;CUB;U;A30;24164
2006;U;CUW;U;A30;
2006;U;CYM;U;A30;11362724
2006;U;CYP;U;A30;2208581
2006;U;CZE;U;A30;816432
2006;U;DEU;U;A30;8009746
2006;U;DJI;U;A30;31990
2006;U;DMA;U;A30;61412
2006;U;DNK;U;A30;57122
2006;U;DOM;U;A30;118115
2006;U;DZA;U;A30;482866
2006;U;ECU;U;A30;164049
2006;U;EGY;U;A30;2545505
2006;U;ERI;U;A30;5003
2006;U;ESP;U;A30;3454367
2006;U;EST;U;A30;48095
2006;U;ETH;U;A30;7394
2006;U;FIN;U;A30;90555
2006;U;FJI;U;A30;2050
2006;U;FLK;U;A30;0
2006;U;FRO;U;A30;0
2006;U;FSM;U;A30;9712
2006;U;GAB;U;A30;35929
2006;U;GBR;U;A30;15714604
2006;U;GEO;U;A30;14896
2006;U;GGY;U;A30;3672474
2006;U;GHA;U;A30;40779
2006;U;GIB;U;A30;2461699
2006;U;GIN;U;A30;43253
2006;U;GMB;U;A30;7267
2006;U;GNB;U;A30;10641
2006;U;GNQ;U;A30;11956
2006;U;GRC;U;A30;1783985
2006;U;GRD;U;A30;17244
2006;U;GRL;U;A30;0
2006;U;GTM;U;A30;62076
2006;U;GUY;U;A30;9313
2006;U;HKG;U;A30;4370238
2006;U;HND;U;A30;13162
2006;U;HRV;U;A30;125335
2006;U;HTI;U;A30;7330
2006;U;HUN;U;A30;289199
2006;U;IDN;U;A30;525018
2006;U;IMN;U;A30;10962983
2006;U;IND;U;A30;1473852
2006;U;IRL;U;A30;665622
2006;U;IRN;U;A30;607204
2006;U;IRQ;U;A30;236292
2006;U;ISL;U;A30;12427
2006;U;ISR;U;A30;5076024
2006;U;ITA;U;A30;6321107
2006;U;JAM;U;A30;25561
2006;U;JEY;U;A30;4108353
2006;U;JOR;U;A30;1939366
2006;U;JPN;U;A30;960521
2006;U;KAZ;U;A30;221286
2006;U;KEN;U;A30;779601
2006;U;KGZ;U;A30;7785
2006;U;KHM;U;A30;525
2006;U;KIR;U;A30;0
2006;U;KOR;U;A30;138981
2006;U;KWT;U;A30;1052952
2006;U;LAO;U;A30;543
2006;U;LBN;U;A30;6142080
2006;U;LBR;U;A30;6747218
2006;U;LBY;U;A30;352752
2006;U;LCA;U;A30;90506
2006;U;LKA;U;A30;59550
2006;U;LSO;U;A30;491
2006;U;LTU;U;A30;63385
2006;U;LUX;U;A30;4677660
2006;U;LVA;U;A30;69786
2006;U;MAC;U;A30;9477
2006;U;MAR;U;A30;1107470
2006;U;MDA;U;A30;2921
2006;U;MDG;U;A30;73270
2006;U;MDV;U;A30;9510
2006;U;MEX;U;A30;3967448
2006;U;MHL;U;A30;1616381
2006;U;MKD;U;A30;42350
2006;U;MLI;U;A30;8734
2006;U;MLT;U;A30;326719
2006;U;MMR;U;A30;10386
2006;U;MNE;U;A30;
2006;U;MNG;U;A30;2527
2006;U;MOZ;U;A30;2324
2006;U;MRT;U;A30;8467
2006;U;MUS;U;A30;735447
2006;U;MWI;U;A30;4683
2006;U;MYS;U;A30;374593
2006;U;NAM;U;A30;9581
2006;U;NCL;U;A30;18737
2006;U;NER;U;A30;6160
2006;U;NGA;U;A30;559502
2006;U;NIC;U;A30;2279
2006;U;NLD;U;A30;3114804
2006;U;NOR;U;A30;569921
2006;U;NPL;U;A30;12091
2006;U;NRU;U;A30;5183
2006;U;NZL;U;A30;870771
2006;U;OMN;U;A30;306239
2006;U;PAK;U;A30;881864
2006;U;PAN;U;A30;32390071
2006;U;PER;U;A30;486456
2006;U;PHL;U;A30;369640
2006;U;PLW;U;A30;0
2006;U;PNG;U;A30;456
2006;U;POL;U;A30;378161
2006;U;PRK;U;A30;0
2006;U;PRT;U;A30;1010426
2006;U;PRY;U;A30;252696
2006;U;PSE;U;A30;71581
2006;U;PYF;U;A30;35808
2006;U;QAT;U;A30;230163
2006;U;ROU;U;A30;153603
2006;U;RUS;U;A30;5091505
2006;U;RWA;U;A30;15854
2006;U;SAU;U;A30;11392030
2006;U;SDN;U;A30;34539
2006;U;SEN;U;A30;249996
2006;U;SGP;U;A30;2971109
2006;U;SHN;U;A30;0
2006;U;SLB;U;A30;0
2006;U;SLE;U;A30;3007
2006;U;SLV;U;A30;14199
2006;U;SMR;U;A30;75359
2006;U;SOM;U;A30;655
2006;U;SRB;U;A30;
2006;U;SSD;U;A30;
2006;U;STP;U;A30;257
2006;U;SUR;U;A30;3895
2006;U;SVK;U;A30;61789
2006;U;SVN;U;A30;17339
2006;U;SWE;U;A30;685952
2006;U;SWZ;U;A30;2454
2006;U;SXM;U;A30;
2006;U;SYC;U;A30;825609
2006;U;SYR;U;A30;837030
2006;U;TAA;U;A30;576727
2006;U;TCA;U;A30;713990
2006;U;TCD;U;A30;9816
2006;U;TGO;U;A30;37013
2006;U;THA;U;A30;649723
2006;U;TJK;U;A30;3500
2006;U;TKM;U;A30;4751
2006;U;TLS;U;A30;2897
2006;U;TON;U;A30;713
2006;U;TTO;U;A30;40126
2006;U;TUN;U;A30;337686
2006;U;TUR;U;A30;7085528
2006;U;TUV;U;A30;0
2006;U;TWN;U;A30;1090209
2006;U;TZA;U;A30;178606
2006;U;UGA;U;A30;22738
2006;U;UKR;U;A30;366232
2006;U;URY;U;A30;1483368
2006;U;USA;U;A30;8382073
2006;U;UZB;U;A30;99615
2006;U;VAT;U;A30;69997
2006;U;VCT;U;A30;3152825
2006;U;VEN;U;A30;6154216
2006;U;VNM;U;A30;14400
2006;U;VUT;U;A30;29327
2006;U;WLF;U;A30;1786
2006;U;WSM;U;A30;111245
2006;U;XVU;U;A30;0
2006;U;YEM;U;A30;448406
2006;U;ZAF;U;A30;868555
2006;U;ZMB;U;A30;51621
2006;U;ZWE;U;A30;132404
2006;U;BIZ_FR;U;A30;7738204
2006;U;BIZ_PU;U;A30;19791
2006;U;BIZ_1Z;U;A30;49414544
2007;U;A;U;A30;364182769
2007;U;ABW;U;A30;181943
2007;U;AFG;U;A30;73710
2007;U;AGO;U;A30;179254
2007;U;ALB;U;A30;1486
2007;U;AND;U;A30;252810
2007;U;ARE;U;A30;9893511
2007;U;ARG;U;A30;6347558
2007;U;ARM;U;A30;57220
2007;U;AUS;U;A30;967557
2007;U;AUT;U;A30;1038984
2007;U;AZE;U;A30;152197
2007;U;BDI;U;A30;19277
2007;U;BEL;U;A30;2532748
2007;U;BEN;U;A30;19935
2007;U;BES;U;A30;
2007;U;BFA;U;A30;10852
2007;U;BGD;U;A30;16917
2007;U;BGR;U;A30;420773
2007;U;BHR;U;A30;918222
2007;U;BHS;U;A30;15183657
2007;U;BIH;U;A30;18917
2007;U;BLR;U;A30;43260
2007;U;BLZ;U;A30;3968599
2007;U;BMU;U;A30;3672650
2007;U;BOL;U;A30;39666
2007;U;BRA;U;A30;3674225
2007;U;BRB;U;A30;143213
2007;U;BRN;U;A30;34111
2007;U;BTN;U;A30;0
2007;U;BWA;U;A30;2479
2007;U;CAF;U;A30;14529
2007;U;CAN;U;A30;2350215
2007;U;CHL;U;A30;563384
2007;U;CHN;U;A30;447861
2007;U;CIV;U;A30;234660
2007;U;CMR;U;A30;61973
2007;U;COD;U;A30;296464
2007;U;COG;U;A30;44355
2007;U;COL;U;A30;600176
2007;U;COM;U;A30;10912
2007;U;CPV;U;A30;14308
2007;U;CRI;U;A30;854051
2007;U;CUB;U;A30;6902
2007;U;CUW;U;A30;
2007;U;CYM;U;A30;14411510
2007;U;CYP;U;A30;3291162
2007;U;CZE;U;A30;489341
2007;U;DEU;U;A30;9938784
2007;U;DJI;U;A30;37379
2007;U;DMA;U;A30;54500
2007;U;DNK;U;A30;102797
2007;U;DOM;U;A30;181682
2007;U;DZA;U;A30;278654
2007;U;ECU;U;A30;204895
2007;U;EGY;U;A30;2795480
2007;U;ERI;U;A30;6430
2007;U;ESP;U;A30;3731957
2007;U;EST;U;A30;26321
2007;U;ETH;U;A30;7227
2007;U;FIN;U;A30;169449
2007;U;FJI;U;A30;1793
2007;U;FLK;U;A30;0
2007;U;FRO;U;A30;0
2007;U;FSM;U;A30;12648
2007;U;GAB;U;A30;36230
2007;U;GBR;U;A30;17325227
2007;U;GEO;U;A30;25157
2007;U;GGY;U;A30;4124397
2007;U;GHA;U;A30;41583
2007;U;GIB;U;A30;2186689
2007;U;GIN;U;A30;48362
2007;U;GMB;U;A30;15355
2007;U;GNB;U;A30;11179
2007;U;GNQ;U;A30;8233
2007;U;GRC;U;A30;1930993
2007;U;GRD;U;A30;20602
2007;U;GRL;U;A30;0
2007;U;GTM;U;A30;87876
2007;U;GUY;U;A30;5042
2007;U;HKG;U;A30;4275842
2007;U;HND;U;A30;17904
2007;U;HRV;U;A30;153795
2007;U;HTI;U;A30;10500
2007;U;HUN;U;A30;179518
2007;U;IDN;U;A30;447346
2007;U;IMN;U;A30;13186586
2007;U;IND;U;A30;1383387
2007;U;IRL;U;A30;832372
2007;U;IRN;U;A30;458511
2007;U;IRQ;U;A30;272873
2007;U;ISL;U;A30;12017
2007;U;ISR;U;A30;6538315
2007;U;ITA;U;A30;6832720
2007;U;JAM;U;A30;6891
2007;U;JEY;U;A30;4961924
2007;U;JOR;U;A30;1876788
2007;U;JPN;U;A30;1029066
2007;U;KAZ;U;A30;292986
2007;U;KEN;U;A30;760485
2007;U;KGZ;U;A30;15205
2007;U;KHM;U;A30;911
2007;U;KIR;U;A30;0
2007;U;KOR;U;A30;123997
2007;U;KWT;U;A30;1273735
2007;U;LAO;U;A30;651
2007;U;LBN;U;A30;6346585
2007;U;LBR;U;A30;7491524
2007;U;LBY;U;A30;812228
2007;U;LCA;U;A30;115245
2007;U;LKA;U;A30;67137
2007;U;LSO;U;A30;379
2007;U;LTU;U;A30;171238
2007;U;LUX;U;A30;5762823
2007;U;LVA;U;A30;51870
2007;U;MAC;U;A30;10601
2007;U;MAR;U;A30;1054200
2007;U;MDA;U;A30;2051
2007;U;MDG;U;A30;97586
2007;U;MDV;U;A30;14536
2007;U;MEX;U;A30;4445178
2007;U;MHL;U;A30;1817379
2007;U;MKD;U;A30;47660
2007;U;MLI;U;A30;16062
2007;U;MLT;U;A30;269956
2007;U;MMR;U;A30;11500
2007;U;MNE;U;A30;4208
2007;U;MNG;U;A30;2575
2007;U;MOZ;U;A30;2448
2007;U;MRT;U;A30;8217
2007;U;MUS;U;A30;796762
2007;U;MWI;U;A30;5300
2007;U;MYS;U;A30;275827
2007;U;NAM;U;A30;14429
2007;U;NCL;U;A30;25944
2007;U;NER;U;A30;3192
2007;U;NGA;U;A30;514181
2007;U;NIC;U;A30;7734
2007;U;NLD;U;A30;3811053
2007;U;NOR;U;A30;744845
2007;U;NPL;U;A30;9825
2007;U;NRU;U;A30;16125
2007;U;NZL;U;A30;1129545
2007;U;OMN;U;A30;235458
2007;U;PAK;U;A30;831300
2007;U;PAN;U;A30;39265596
2007;U;PER;U;A30;553168
2007;U;PHL;U;A30;368227
2007;U;PLW;U;A30;0
2007;U;PNG;U;A30;636
2007;U;POL;U;A30;398764
2007;U;PRK;U;A30;0
2007;U;PRT;U;A30;1261186
2007;U;PRY;U;A30;230983
2007;U;PSE;U;A30;218056
2007;U;PYF;U;A30;28804
2007;U;QAT;U;A30;290070
2007;U;ROU;U;A30;126845
2007;U;RUS;U;A30;5094767
2007;U;RWA;U;A30;13511
2007;U;SAU;U;A30;9813034
2007;U;SDN;U;A30;51909
2007;U;SEN;U;A30;265378
2007;U;SGP;U;A30;3255334
2007;U;SHN;U;A30;0
2007;U;SLB;U;A30;0
2007;U;SLE;U;A30;5597
2007;U;SLV;U;A30;72499
2007;U;SMR;U;A30;61288
2007;U;SOM;U;A30;640
2007;U;SRB;U;A30;141336
2007;U;SSD;U;A30;
2007;U;STP;U;A30;819
2007;U;SUR;U;A30;4047
2007;U;SVK;U;A30;79075
2007;U;SVN;U;A30;31655
2007;U;SWE;U;A30;931354
2007;U;SWZ;U;A30;3845
2007;U;SXM;U;A30;
2007;U;SYC;U;A30;851281
2007;U;SYR;U;A30;677079
2007;U;TAA;U;A30;1860858
2007;U;TCA;U;A30;532418
2007;U;TCD;U;A30;6051
2007;U;TGO;U;A30;50758
2007;U;THA;U;A30;716204
2007;U;TJK;U;A30;122
2007;U;TKM;U;A30;5113
2007;U;TLS;U;A30;847
2007;U;TON;U;A30;0
2007;U;TTO;U;A30;101409
2007;U;TUN;U;A30;371857
2007;U;TUR;U;A30;6046303
2007;U;TUV;U;A30;0
2007;U;TWN;U;A30;1059406
2007;U;TZA;U;A30;156076
2007;U;UGA;U;A30;20288
2007;U;UKR;U;A30;313339
2007;U;URY;U;A30;1616984
2007;U;USA;U;A30;7498009
2007;U;UZB;U;A30;61073
2007;U;VAT;U;A30;108024
2007;U;VCT;U;A30;1016515
2007;U;VEN;U;A30;8357959
2007;U;VNM;U;A30;29347
2007;U;VUT;U;A30;33296
2007;U;WLF;U;A30;0
2007;U;WSM;U;A30;192768
2007;U;XVU;U;A30;0
2007;U;YEM;U;A30;444578
2007;U;ZAF;U;A30;829488
2007;U;ZMB;U;A30;72321
2007;U;ZWE;U;A30;87924
2007;U;BIZ_FR;U;A30;8491338
2007;U;BIZ_PU;U;A30;23770
2007;U;BIZ_1Z;U;A30;58769540
2008;U;A;U;A30;280230871
2008;U;ABW;U;A30;124615
2008;U;AFG;U;A30;14877
2008;U;AGO;U;A30;120672
2008;U;ALB;U;A30;1082
2008;U;AND;U;A30;195350
2008;U;ARE;U;A30;7190572
2008;U;ARG;U;A30;4570626
2008;U;ARM;U;A30;58485
2008;U;AUS;U;A30;601689
2008;U;AUT;U;A30;835980
2008;U;AZE;U;A30;175429
2008;U;BDI;U;A30;20606
2008;U;BEL;U;A30;2410404
2008;U;BEN;U;A30;20617
2008;U;BES;U;A30;
2008;U;BFA;U;A30;4336
2008;U;BGD;U;A30;28102
2008;U;BGR;U;A30;254936
2008;U;BHR;U;A30;796411
2008;U;BHS;U;A30;11768275
2008;U;BIH;U;A30;15785
2008;U;BLR;U;A30;21003
2008;U;BLZ;U;A30;3694993
2008;U;BMU;U;A30;3016942
2008;U;BOL;U;A30;87426
2008;U;BRA;U;A30;2509454
2008;U;BRB;U;A30;177753
2008;U;BRN;U;A30;19363
2008;U;BTN;U;A30;0
2008;U;BWA;U;A30;3245
2008;U;CAF;U;A30;6111
2008;U;CAN;U;A30;1822416
2008;U;CHL;U;A30;429911
2008;U;CHN;U;A30;395120
2008;U;CIV;U;A30;211083
2008;U;CMR;U;A30;71369
2008;U;COD;U;A30;238571
2008;U;COG;U;A30;42736
2008;U;COL;U;A30;421742
2008;U;COM;U;A30;10962
2008;U;CPV;U;A30;8730
2008;U;CRI;U;A30;700731
2008;U;CUB;U;A30;6670
2008;U;CUW;U;A30;
2008;U;CYM;U;A30;9468716
2008;U;CYP;U;A30;2647817
2008;U;CZE;U;A30;470597
2008;U;DEU;U;A30;7862754
2008;U;DJI;U;A30;29061
2008;U;DMA;U;A30;50114
2008;U;DNK;U;A30;99821
2008;U;DOM;U;A30;290448
2008;U;DZA;U;A30;266317
2008;U;ECU;U;A30;157475
2008;U;EGY;U;A30;1981503
2008;U;ERI;U;A30;12305
2008;U;ESP;U;A30;3165253
2008;U;EST;U;A30;29470
2008;U;ETH;U;A30;5016
2008;U;FIN;U;A30;104954
2008;U;FJI;U;A30;2285
2008;U;FLK;U;A30;0
2008;U;FRO;U;A30;51
2008;U;FSM;U;A30;19991
2008;U;GAB;U;A30;38567
2008;U;GBR;U;A30;14657604
2008;U;GEO;U;A30;35143
2008;U;GGY;U;A30;2703183
2008;U;GHA;U;A30;42457
2008;U;GIB;U;A30;1723580
2008;U;GIN;U;A30;43202
2008;U;GMB;U;A30;3163
2008;U;GNB;U;A30;10018
2008;U;GNQ;U;A30;16268
2008;U;GRC;U;A30;1357329
2008;U;GRD;U;A30;53831
2008;U;GRL;U;A30;0
2008;U;GTM;U;A30;106977
2008;U;GUY;U;A30;2494
2008;U;HKG;U;A30;3073481
2008;U;HND;U;A30;18298
2008;U;HRV;U;A30;194089
2008;U;HTI;U;A30;8461
2008;U;HUN;U;A30;180721
2008;U;IDN;U;A30;356942
2008;U;IMN;U;A30;9525976
2008;U;IND;U;A30;815163
2008;U;IRL;U;A30;881174
2008;U;IRN;U;A30;202359
2008;U;IRQ;U;A30;184922
2008;U;ISL;U;A30;24294
2008;U;ISR;U;A30;4007628
2008;U;ITA;U;A30;6066226
2008;U;JAM;U;A30;2308
2008;U;JEY;U;A30;3770860
2008;U;JOR;U;A30;1724914
2008;U;JPN;U;A30;1004981
2008;U;KAZ;U;A30;639963
2008;U;KEN;U;A30;626745
2008;U;KGZ;U;A30;6350
2008;U;KHM;U;A30;7256
2008;U;KIR;U;A30;0
2008;U;KOR;U;A30;57680
2008;U;KWT;U;A30;977936
2008;U;LAO;U;A30;541
2008;U;LBN;U;A30;4354384
2008;U;LBR;U;A30;6643639
2008;U;LBY;U;A30;373068
2008;U;LCA;U;A30;232709
2008;U;LKA;U;A30;36097
2008;U;LSO;U;A30;128
2008;U;LTU;U;A30;83994
2008;U;LUX;U;A30;6149755
2008;U;LVA;U;A30;68766
2008;U;MAC;U;A30;21288
2008;U;MAR;U;A30;1173521
2008;U;MDA;U;A30;5467
2008;U;MDG;U;A30;81346
2008;U;MDV;U;A30;15668
2008;U;MEX;U;A30;3098328
2008;U;MHL;U;A30;1566850
2008;U;MKD;U;A30;45362
2008;U;MLI;U;A30;22378
2008;U;MLT;U;A30;344671
2008;U;MMR;U;A30;2579
2008;U;MNE;U;A30;15780
2008;U;MNG;U;A30;7267
2008;U;MOZ;U;A30;5543
2008;U;MRT;U;A30;10247
2008;U;MUS;U;A30;678843
2008;U;MWI;U;A30;2907
2008;U;MYS;U;A30;331666
2008;U;NAM;U;A30;10777
2008;U;NCL;U;A30;14412
2008;U;NER;U;A30;2212
2008;U;NGA;U;A30;412385
2008;U;NIC;U;A30;1238
2008;U;NLD;U;A30;3173519
2008;U;NOR;U;A30;166204
2008;U;NPL;U;A30;7550
2008;U;NRU;U;A30;6375
2008;U;NZL;U;A30;858482
2008;U;OMN;U;A30;209479
2008;U;PAK;U;A30;831932
2008;U;PAN;U;A30;32515891
2008;U;PER;U;A30;530241
2008;U;PHL;U;A30;244058
2008;U;PLW;U;A30;0
2008;U;PNG;U;A30;19554
2008;U;POL;U;A30;311901
2008;U;PRK;U;A30;0
2008;U;PRT;U;A30;907004
2008;U;PRY;U;A30;224012
2008;U;PSE;U;A30;240539
2008;U;PYF;U;A30;32285
2008;U;QAT;U;A30;172919
2008;U;ROU;U;A30;156000
2008;U;RUS;U;A30;5274246
2008;U;RWA;U;A30;10304
2008;U;SAU;U;A30;6714362
2008;U;SDN;U;A30;30966
2008;U;SEN;U;A30;177416
2008;U;SGP;U;A30;2085377
2008;U;SHN;U;A30;0
2008;U;SLB;U;A30;0
2008;U;SLE;U;A30;3193
2008;U;SLV;U;A30;55055
2008;U;SMR;U;A30;61483
2008;U;SOM;U;A30;0
2008;U;SRB;U;A30;110367
2008;U;SSD;U;A30;
2008;U;STP;U;A30;0
2008;U;SUR;U;A30;4007
2008;U;SVK;U;A30;54967
2008;U;SVN;U;A30;29104
2008;U;SWE;U;A30;502881
2008;U;SWZ;U;A30;5181
2008;U;SXM;U;A30;
2008;U;SYC;U;A30;700864
2008;U;SYR;U;A30;418589
2008;U;TAA;U;A30;880610
2008;U;TCA;U;A30;498030
2008;U;TCD;U;A30;5065
2008;U;TGO;U;A30;35037
2008;U;THA;U;A30;583872
2008;U;TJK;U;A30;485
2008;U;TKM;U;A30;2659
2008;U;TLS;U;A30;245
2008;U;TON;U;A30;0
2008;U;TTO;U;A30;116524
2008;U;TUN;U;A30;338981
2008;U;TUR;U;A30;6375397
2008;U;TUV;U;A30;0
2008;U;TWN;U;A30;787156
2008;U;TZA;U;A30;115611
2008;U;UGA;U;A30;8886
2008;U;UKR;U;A30;245316
2008;U;URY;U;A30;1116927
2008;U;USA;U;A30;5948076
2008;U;UZB;U;A30;74859
2008;U;VAT;U;A30;60457
2008;U;VCT;U;A30;1108330
2008;U;VEN;U;A30;4716188
2008;U;VNM;U;A30;41209
2008;U;VUT;U;A30;22224
2008;U;WLF;U;A30;0
2008;U;WSM;U;A30;247894
2008;U;XVU;U;A30;0
2008;U;YEM;U;A30;316281
2008;U;ZAF;U;A30;659850
2008;U;ZMB;U;A30;40176
2008;U;ZWE;U;A30;102183
2008;U;BIZ_FR;U;A30;6594695
2008;U;BIZ_PU;U;A30;9453
2008;U;BIZ_1Z;U;A30;39217092
2009;U;A;U;A30;179027082
2009;U;ABW;U;A30;184696
2009;U;AFG;U;A30;15378
2009;U;AGO;U;A30;111237
2009;U;ALB;U;A30;112
2009;U;AND;U;A30;138553
2009;U;ARE;U;A30;4594861
2009;U;ARG;U;A30;2176166
2009;U;ARM;U;A30;35126
2009;U;AUS;U;A30;492092
2009;U;AUT;U;A30;697349
2009;U;AZE;U;A30;161055
2009;U;BDI;U;A30;16511
2009;U;BEL;U;A30;1197333
2009;U;BEN;U;A30;14596
2009;U;BES;U;A30;
2009;U;BFA;U;A30;1145
2009;U;BGD;U;A30;25176
2009;U;BGR;U;A30;111902
2009;U;BHR;U;A30;567214
2009;U;BHS;U;A30;8502613
2009;U;BIH;U;A30;10703
2009;U;BLR;U;A30;19253
2009;U;BLZ;U;A30;1946424
2009;U;BMU;U;A30;1928139
2009;U;BOL;U;A30;24301
2009;U;BRA;U;A30;1165463
2009;U;BRB;U;A30;39713
2009;U;BRN;U;A30;23962
2009;U;BTN;U;A30;312
2009;U;BWA;U;A30;2690
2009;U;CAF;U;A30;1442
2009;U;CAN;U;A30;1356444
2009;U;CHL;U;A30;263402
2009;U;CHN;U;A30;212314
2009;U;CIV;U;A30;112119
2009;U;CMR;U;A30;53192
2009;U;COD;U;A30;220106
2009;U;COG;U;A30;6876
2009;U;COL;U;A30;330614
2009;U;COM;U;A30;4745
2009;U;CPV;U;A30;1409
2009;U;CRI;U;A30;476595
2009;U;CUB;U;A30;11196
2009;U;CUW;U;A30;
2009;U;CYM;U;A30;6706313
2009;U;CYP;U;A30;2891473
2009;U;CZE;U;A30;294705
2009;U;DEU;U;A30;4133239
2009;U;DJI;U;A30;11413
2009;U;DMA;U;A30;53775
2009;U;DNK;U;A30;29567
2009;U;DOM;U;A30;130980
2009;U;DZA;U;A30;140851
2009;U;ECU;U;A30;125123
2009;U;EGY;U;A30;1217111
2009;U;ERI;U;A30;903
2009;U;ESP;U;A30;1604115
2009;U;EST;U;A30;26965
2009;U;ETH;U;A30;2213
2009;U;FIN;U;A30;98260
2009;U;FJI;U;A30;2212
2009;U;FLK;U;A30;0
2009;U;FRO;U;A30;0
2009;U;FSM;U;A30;16660
2009;U;GAB;U;A30;14830
2009;U;GBR;U;A30;9088931
2009;U;GEO;U;A30;33533
2009;U;GGY;U;A30;2443917
2009;U;GHA;U;A30;10310
2009;U;GIB;U;A30;1324611
2009;U;GIN;U;A30;36886
2009;U;GMB;U;A30;1892
2009;U;GNB;U;A30;19979
2009;U;GNQ;U;A30;1179
2009;U;GRC;U;A30;934844
2009;U;GRD;U;A30;66598
2009;U;GRL;U;A30;0
2009;U;GTM;U;A30;48134
2009;U;GUY;U;A30;581
2009;U;HKG;U;A30;1835685
2009;U;HND;U;A30;10557
2009;U;HRV;U;A30;82031
2009;U;HTI;U;A30;3715
2009;U;HUN;U;A30;118187
2009;U;IDN;U;A30;233179
2009;U;IMN;U;A30;1406695
2009;U;IND;U;A30;573578
2009;U;IRL;U;A30;516300
2009;U;IRN;U;A30;135022
2009;U;IRQ;U;A30;173628
2009;U;ISL;U;A30;13218
2009;U;ISR;U;A30;1852851
2009;U;ITA;U;A30;2004648
2009;U;JAM;U;A30;1642
2009;U;JEY;U;A30;3408484
2009;U;JOR;U;A30;862576
2009;U;JPN;U;A30;579624
2009;U;KAZ;U;A30;352256
2009;U;KEN;U;A30;374352
2009;U;KGZ;U;A30;19368
2009;U;KHM;U;A30;5762
2009;U;KIR;U;A30;0
2009;U;KOR;U;A30;81017
2009;U;KWT;U;A30;812691
2009;U;LAO;U;A30;0
2009;U;LBN;U;A30;2818571
2009;U;LBR;U;A30;6096073
2009;U;LBY;U;A30;205477
2009;U;LCA;U;A30;85803
2009;U;LKA;U;A30;8223
2009;U;LSO;U;A30;0
2009;U;LTU;U;A30;54572
2009;U;LUX;U;A30;3242383
2009;U;LVA;U;A30;30756
